#{"env_id": "Walker2d-v2", "t_start": 1532236656.1132903}
r,l,t
-8.517674,15,0.041095
2.334375,33,0.101371
-7.38034,13,0.125491
-7.186243,14,0.151231
-5.532398,20,0.188025
2.758648,34,0.24987
1.25491,13,0.273953
1.615417,13,0.298267
-9.18632,19,0.333552
-10.043911,20,0.369662
12.143756,40,0.444523
1.069168,19,0.479729
-4.770645,9,0.496574
-1.306517,9,0.513288
-4.032864,20,0.5497
1.091329,30,0.604293
2.18736,31,0.660191
-3.947427,22,0.700076
0.965637,24,0.743363
1.595692,22,0.78351
-1.541248,14,0.808855
0.617116,35,0.872126
-3.459859,14,0.898132
-2.931034,23,0.939893
10.011881,27,0.989085
-4.043697,27,1.039617
-2.67839,10,1.057932
-2.560823,13,1.081624
1.870811,14,1.10717
-1.746081,17,1.138133
-2.074337,23,1.17976
-8.932726,23,1.221528
-4.339916,15,1.248659
7.150952,19,1.282913
-3.431131,11,1.303095
-1.651762,24,1.34643
-10.277135,20,1.382584
6.314312,46,1.465297
-1.192929,11,1.485909
-3.926029,20,1.522438
-1.402542,15,1.549995
6.049116,26,1.597189
5.008504,33,1.656869
0.042564,19,1.691596
2.281726,18,1.724599
-3.82488,12,1.74661
1.185895,22,1.787006
1.63551,20,1.824157
-2.824292,19,1.860274
5.568563,46,1.95115
-1.989046,25,1.997381
-2.048231,9,2.014068
-1.341127,10,2.032785
-2.98719,16,2.062058
-2.685236,19,2.096504
27.159266,47,2.181588
1.868863,33,2.241633
-5.553824,16,2.271089
11.808336,27,2.320389
-2.487689,26,2.367887
-4.585719,34,2.44289
0.487517,24,2.486225
-4.141607,31,2.542848
-0.801439,14,2.568259
-0.397499,19,2.603291
2.427226,23,2.645356
-4.016296,20,2.682051
-8.068492,26,2.729467
9.38017,28,2.780581
14.711226,29,2.833316
3.801119,21,2.871669
-3.751372,20,2.908022
2.382629,19,2.942407
2.815641,40,3.015504
-6.943289,24,3.059175
14.368878,34,3.121012
-6.588179,30,3.175909
-3.335116,12,3.197985
1.247655,27,3.247422
-0.787918,14,3.273004
-3.011607,23,3.315012
2.808514,18,3.348009
-3.116295,14,3.373718
-2.891345,26,3.420942
-9.808334,16,3.450167
1.607841,24,3.493421
0.35804,11,3.513478
0.478049,23,3.555362
2.992922,28,3.606552
0.070686,18,3.639544
6.370487,21,3.677775
-4.260532,25,3.723814
-4.753762,23,3.765868
-3.267046,13,11.436797
2.599309,29,11.489377
31.833221,39,11.559355
-0.111367,22,11.5994
-0.513386,11,11.619106
6.648207,35,11.682186
-0.866117,17,11.712744
2.797833,19,11.747341
3.389986,18,11.779875
-0.953283,18,11.812434
3.200865,18,11.844865
-0.651317,17,11.875605
0.115131,26,11.922522
17.005649,69,12.046416
-1.540981,24,12.089534
2.858677,33,12.148414
11.478644,24,12.191854
14.421814,30,12.24577
-1.288502,17,12.276759
-0.149548,24,12.319757
18.585972,53,12.414319
-0.698325,20,12.450356
-1.035902,15,12.47778
6.091011,18,12.510192
5.597961,29,12.562159
2.331974,18,12.594322
1.662649,30,12.647877
-2.201806,26,12.694504
-5.331044,19,12.728409
-2.022342,16,12.756923
7.438281,24,12.80014
3.205079,27,12.848178
3.469962,16,12.877052
15.281983,42,12.952118
