#{"t_start": 1532989208.0096033, "env_id": "Walker2d-v2"}
r,l,t
-2.939948,17,0.012018
2.106086,16,0.02097
2.165361,19,0.03156
0.596852,20,0.043383
-7.484153,12,0.049951
-2.391639,9,0.054897
-7.82012,15,0.063067
-3.667456,17,0.072392
5.879072,24,0.08566
-0.916453,14,0.093488
-7.265,11,0.099567
0.770093,14,0.108375
-5.322065,16,0.117186
-1.646231,17,0.126654
-0.100933,35,0.146006
-4.892174,11,0.152227
-1.733096,14,0.160023
-0.124785,18,0.17002
1.701772,19,0.180555
2.056964,25,0.194337
0.576991,17,0.204124
4.64744,19,0.214741
-2.304483,9,0.21991
-8.750813,24,0.233126
-2.769448,19,0.243676
-0.686467,25,0.257393
-0.594902,15,0.265592
-3.645836,20,0.276555
-6.188434,17,0.285966
4.510674,27,0.30082
0.02775,20,0.312442
-0.753457,20,0.323585
-5.6209,35,0.342705
-0.105545,9,0.34773
-3.218783,12,0.354453
-2.18357,26,0.368697
0.914128,18,0.378513
-2.846678,14,0.386165
-2.532808,16,0.394906
-8.020764,13,0.402118
-0.767428,20,0.413686
-2.299707,11,0.419849
-2.69965,12,0.426628
-2.321821,18,0.436499
-1.786777,13,0.443726
-5.183805,24,0.456969
2.941916,19,0.467552
-3.099877,11,0.473635
-2.001967,10,0.479204
-7.020143,16,0.488023
2.083712,12,0.494692
1.995288,22,0.50684
0.256609,18,0.517447
-2.548769,17,0.526777
-9.75699,16,0.535705
-3.608461,7,0.539828
-2.109773,14,0.547681
-6.070843,10,0.553309
3.293696,15,0.561648
-4.211258,12,0.568326
-2.495001,14,0.576121
-0.772758,10,0.581647
-0.691417,16,0.590554
-4.267911,22,0.602701
-2.066842,16,0.611671
2.842735,21,0.623795
-2.360341,12,0.630623
-0.846828,33,0.648719
-1.412657,12,0.655405
2.351458,24,0.668669
4.339614,25,0.682385
-2.23055,8,0.686805
5.255368,26,0.701067
-6.881131,19,0.711318
-8.160097,17,0.721274
-5.517316,11,0.727455
-5.537886,36,0.74689
3.775629,23,0.759711
-6.969821,7,0.763824
-4.948484,9,0.76872
-4.246866,12,0.775311
-4.018296,12,0.78199
-9.812694,36,0.801585
-4.498753,13,0.808778
3.426258,17,0.818185
-5.665107,19,0.829237
8.297274,22,0.841472
2.253179,16,0.850323
-0.422071,18,0.860242
-3.60627,12,0.866983
-5.286414,13,0.874173
-1.389131,19,0.884684
2.688876,19,0.895235
-1.351605,10,0.900841
6.645942,27,0.915619
-2.840994,17,0.925488
-6.014695,13,0.932719
0.507663,19,0.943177
-3.671191,24,0.956464
0.720132,36,0.976169
1.531406,20,0.987214
-2.11949,17,0.996657
4.818209,20,1.00773
-0.22678,17,1.017079
3.54053,17,1.026437
-2.90205,14,1.034744
-6.351886,10,1.040376
0.045723,28,1.055992
-0.280534,15,1.064306
-8.777201,14,1.07201
-1.795661,13,1.079116
-7.112564,13,1.086255
-6.719064,22,1.098481
-1.594547,13,1.105671
4.683043,23,1.118234
2.960078,41,1.141242
12.657176,31,1.65076
-4.592485,16,1.661081
3.832942,30,1.680123
-8.03232,13,1.687402
-1.393958,15,1.695668
2.739425,13,1.702734
0.114712,25,1.717916
-5.311117,11,1.724399
4.37474,22,1.73744
-4.798768,10,1.743482
-1.272511,15,1.751898
1.907367,17,1.761371
7.439372,33,1.78021
-2.193846,24,1.793344
-8.271673,21,1.805126
-4.433651,13,1.81311
0.504596,22,1.825322
-4.820607,13,1.833112
-2.301908,14,1.840964
