#{"t_start": 1534284159.864862, "env_id": "Walker2d-v2"}
r,l,t
-2.462128,19,0.021597
-1.395762,10,0.028821
-1.780636,20,0.04324
-0.733931,11,0.05175
-1.557607,16,0.063476
0.247378,21,0.07878
-4.749262,22,0.094804
2.250792,19,0.108677
-1.285384,8,0.114552
1.162556,19,0.128444
8.564273,23,0.145501
-7.511113,20,0.160306
4.233735,17,0.173169
-4.909144,20,0.18807
1.574632,15,0.199638
-8.966208,25,0.218706
-3.080565,20,0.234163
-7.909798,18,0.248191
-4.902627,25,0.267377
4.782542,16,0.279857
-12.242432,15,0.291467
-3.392153,16,0.304016
4.800395,16,0.316369
0.315302,19,0.330956
-0.882175,13,0.341097
-7.575136,24,0.359267
6.921474,38,0.388185
-1.769134,14,0.399297
9.269895,27,0.420146
-4.401951,9,0.427212
-5.358745,12,0.436836
3.498162,18,0.450649
-4.617443,20,0.466113
0.848116,23,0.483914
0.545154,13,0.49406
-8.034144,11,0.502775
1.002433,14,0.513844
0.029473,12,0.523049
1.654279,15,0.53492
-0.280392,13,0.545242
-0.256812,16,0.557889
-0.954702,21,0.574076
-8.386057,26,0.593957
1.380281,20,0.609397
2.342524,27,0.630191
-5.384483,15,0.641817
-1.467445,14,0.652781
-1.030009,14,0.663793
2.227904,14,0.674499
1.422329,23,0.692046
-13.243975,20,0.708055
-2.673347,14,0.718965
-4.301572,17,0.732519
-14.425866,22,0.749871
-1.509123,13,0.759983
-7.113924,20,0.775853
-5.758511,15,0.787145
3.502087,15,0.79851
2.941493,18,0.812526
-0.74195,13,0.822567
-2.256679,12,0.832093
-0.651831,10,0.840316
-12.168706,24,0.859106
4.459829,16,0.871763
0.718098,12,0.881092
-0.343597,10,0.88872
0.127946,12,0.897874
-3.417722,20,0.91356
3.38364,21,0.929636
-9.627209,45,0.964393
5.805812,32,0.988825
11.853692,26,1.00897
-1.370693,12,1.018483
0.495246,17,1.031991
4.076321,15,1.043558
2.687626,12,1.052583
-10.863689,19,1.067496
1.122475,15,1.079192
2.252998,14,1.090463
-2.86536,17,1.103545
-13.323694,27,1.124525
8.338012,23,1.142356
-2.669048,21,1.15863
1.283318,10,1.166396
-1.625546,14,1.177371
-1.454497,22,1.194349
-4.745591,13,1.204537
7.40506,22,1.221283
2.532697,20,1.237174
2.488126,26,1.25749
-5.335526,22,1.27447
-0.060781,16,1.286864
0.052244,15,1.298479
0.863025,11,1.307141
0.204037,11,1.315548
-0.187113,9,1.322603
13.410149,24,1.341609
-8.40979,18,1.35538
-2.013225,12,1.364407
