,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label,x-tsne,y-tsne,x-bin,y-bin
65,-1.4519501,1.3409551,-0.05373,0.044415146,0.7606525,-0.43800032,-0.4592369,0.51530254,-0.6965695,0.0112589905,-0.8759123,3.0,-3.082347,-4.698438,-3,-4
66,-1.4798926,1.4153486,-0.09397494,0.041605853,0.6937265,-0.37514403,-0.13958846,0.5605951,-0.6887861,0.022586796,-0.825642,2.0,-3.3500218,-4.91595,-3,-4
67,-1.4900185,1.4608816,-0.1414547,0.046387482,0.63171184,-0.36107758,0.09409412,0.06539054,-1.0546207,0.08286007,-0.75328094,1.0,-3.9192185,-5.3336086,-3,-5
68,-1.4872576,1.3783828,-0.21646878,0.050976977,0.57455057,-0.43839517,0.26139984,-1.4228783,-2.0540535,0.035167586,-0.7030674,3.0,-8.707764,-17.099007,-8,-17
69,-1.4725208,1.2984519,-0.29056984,0.058375597,0.5167803,-0.26589167,0.47094315,0.10047865,-1.0121065,0.09772309,-0.7658944,1.0,-4.50282,-5.7573814,-4,-5
70,-1.4462032,1.2253375,-0.36136574,0.06270524,0.45344964,-0.34329906,0.62159514,-1.3140275,-1.8871392,0.022252662,-0.84185386,3.0,-8.868772,-16.952667,-8,-16
71,-1.4094088,1.1546361,-0.42876154,0.06724115,0.38321224,-0.17656216,0.79825234,0.1345754,-0.84612817,0.0819141,-0.9387907,1.0,-5.164917,-6.1413364,-5,-6
72,-1.3628712,1.0925065,-0.490326,0.06816366,0.3050278,-0.25214997,0.9244367,-1.1777159,-1.595167,0.003640652,-1.040831,3.0,-9.218355,-16.627869,-9,-16
73,-1.3071421,1.0346102,-0.5459582,0.06976986,0.21813007,-0.09036336,1.0851426,0.19708857,-0.55433124,0.069737464,-1.1572539,1.0,-7.613627,-6.943741,-7,-6
74,-1.242581,0.97902447,-0.5949482,0.068775654,0.1219711,-0.1740322,1.1986613,-1.1383514,-1.2630689,-0.004321727,-1.2731287,3.0,-9.598429,-16.201859,-9,-16
75,-1.1694658,0.9217641,-0.63718045,0.06927218,0.01612615,-0.01816822,1.3517859,0.1682708,-0.22149673,0.06583272,-1.4003646,3.0,-8.164722,-6.9551206,-8,-6
76,-1.0867189,1.0094577,-0.64164406,0.07282486,-0.09994304,0.10274913,1.4976171,1.1121688,0.61116636,0.039957218,-1.5298467,3.0,-16.458097,-6.1805296,-16,-6
77,-0.9954376,1.1334803,-0.629652,0.06823819,-0.22631375,0.09736637,1.6170533,0.7339944,0.59606946,-0.014239442,-1.6591841,3.0,-16.601189,-5.9280534,-16,-5
78,-0.8965185,1.2274095,-0.6143036,0.059131484,-0.36318868,0.114797674,1.7347382,0.64596564,0.7773947,-0.013945326,-1.7232587,3.0,-16.733358,-5.6513796,-16,-5
79,-0.7903293,1.3037432,-0.5927767,0.051032063,-0.51096183,0.11693155,1.842799,0.4605982,0.90288115,-0.0050093406,-1.7232587,3.0,-16.919472,-5.2239323,-16,-5
80,-0.6775003,1.3571649,-0.56577027,0.04550584,-0.6700602,0.110781126,1.9406537,0.2902837,1.0494375,0.011527585,-1.7232587,3.0,-17.154383,-4.595225,-17,-4
81,-0.55880016,1.3887641,-0.532561,0.043173358,-0.84101766,0.091127254,2.0246742,0.12220936,1.2108235,0.027883055,-1.7232587,3.0,-17.428635,-3.724034,-17,-3
82,-0.43515193,1.4001325,-0.4924302,0.043669116,-1.0244068,0.062100783,2.0950532,-0.01898335,1.3919783,0.040946193,-1.7232587,3.0,-17.64503,-2.806911,-17,-2
83,-0.3074248,1.3948729,-0.44487542,0.046150345,-1.2207174,0.026926922,2.1468837,-0.12640615,1.5781399,0.047851704,-1.7232587,3.0,-17.721851,-2.18552,-17,-2
84,-0.17981975,1.3880104,-0.3904771,0.047774963,-1.433235,-0.0059125395,2.096741,-0.055622317,1.7329055,0.03625975,-1.7232587,3.0,-17.735035,-1.7501774,-17,-1
85,-0.058111627,1.3917346,-0.33346486,0.045126654,-1.6378225,0.029506471,1.9100516,0.22811487,1.6765748,-0.0117697725,-1.7232587,3.0,-17.70701,-1.3948472,-17,-1
86,0.048656657,1.426883,-0.28610665,0.03335104,-1.7305646,0.07816285,1.7029402,0.19917727,1.2915002,-0.035586506,-0.6295144,3.0,-12.782883,2.423866,-12,2
87,0.14450485,1.4338063,-0.2557931,0.024358796,-1.752668,0.0755227,1.5628475,-0.19375436,0.8291793,0.0061540916,-0.014279357,3.0,-11.205185,3.3028898,-11,3
88,0.23278573,1.4014417,-0.23948516,0.02582321,-1.7404615,0.07259747,1.4638416,-0.39942473,0.5946886,0.06813814,0.26539987,5.0,-10.883302,3.6414652,-10,3
89,0.31430113,1.263658,-0.24869801,0.036723685,-1.7086859,-0.036050428,1.3478208,-1.8120761,-0.4385018,0.10502015,0.5181131,5.0,-17.946432,11.459861,-17,11
90,0.38930646,1.0255016,-0.28161597,0.05091632,-1.6603673,-0.0428005,1.2615691,-1.9565381,-0.5825922,0.10673653,0.6810188,5.0,-17.858345,11.59524,-17,11
91,0.45905143,0.7949751,-0.31461868,0.06418894,-1.5998516,-0.016719101,1.1844516,-1.6939751,-0.44310933,0.0970663,0.82449645,5.0,-17.56458,11.768438,-17,11
92,0.52379143,0.5968877,-0.34229803,0.07529714,-1.5275548,0.0069240555,1.1058985,-1.4535104,-0.3184351,0.08479358,0.9769069,5.0,-16.819094,12.231245,-16,12
93,0.5834265,0.42655745,-0.36553615,0.08168359,-1.4428816,0.02484042,1.025675,-1.2630298,-0.22278129,0.051257078,1.1353316,5.0,-15.932947,12.710921,-15,12
94,0.6378633,0.27807564,-0.38539514,0.081342906,-1.345625,0.03749605,0.9442566,-1.114635,-0.15074547,0.015766123,1.2929578,1.0,-15.479247,12.925947,-15,12
95,0.6895862,0.22896047,-0.38287908,0.06906759,-1.2525982,0.13905701,0.94155633,0.27968037,0.88556045,-0.065666385,1.0296966,1.0,-5.7469687,10.92149,-5,10
96,0.7401238,0.26678813,-0.35868037,0.054037888,-1.1803418,0.121153586,0.9074177,0.23253542,0.92659414,-0.028382117,0.7712741,2.0,-5.762143,10.871349,-5,10
97,0.78641206,0.2519831,-0.34478575,0.043756258,-1.1126988,0.05729949,0.80934644,-0.5368422,0.37528694,-0.013686473,0.9132484,2.0,-8.667294,11.16078,-8,11
98,0.8272557,0.18721893,-0.3421545,0.03428629,-1.0372205,0.05448664,0.7380933,-0.5424104,0.36703265,-0.017558979,0.9681902,5.0,-8.615728,11.085254,-8,11
99,0.86304146,0.11045982,-0.34273055,0.028059233,-0.95409983,0.039703745,0.652089,-0.7240743,0.21653828,0.01491506,1.1051027,5.0,-8.614173,10.933079,-8,10
100,0.8935812,0.026842482,-0.34556895,0.024854576,-0.8610888,0.044354644,0.5750122,-0.64843935,0.254478,0.017538482,1.2166345,0.0,-8.525114,10.86053,-8,10
101,0.91951996,-0.025138214,-0.34210607,0.02483476,-0.76048195,0.07618818,0.5091324,-0.23449479,0.5289528,0.044494133,1.2959532,0.0,-1.0638345,16.489748,-1,16
102,0.94114953,-0.054003816,-0.33348387,0.023550063,-0.6555777,0.06594711,0.4409554,-0.28759992,0.51053745,0.0123257,1.3246161,0.0,-0.8138292,16.512636,0,16
103,0.9585145,-0.08405072,-0.32436678,0.01773726,-0.54892594,0.063053824,0.3765729,-0.25309667,0.553454,-0.0042225868,1.3398749,0.0,-0.43668526,16.533195,0,16
104,0.9718158,-0.11062149,-0.31363824,0.008964275,-0.44178274,0.058746133,0.31463364,-0.23350169,0.5904755,-0.018477542,1.3369848,0.0,0.053455897,16.559828,0,16
105,0.9812111,-0.13439481,-0.30131087,-0.0020913908,-0.33547541,0.05488879,0.25512415,-0.20962678,0.63274634,-0.028326351,1.3189037,0.0,0.6754393,16.592918,0,16
106,0.9868466,-0.1550046,-0.28723276,-0.01469125,-0.23115622,0.05135207,0.19774872,-0.18434376,0.6773352,-0.034832902,1.2870688,0.0,1.2468017,16.617216,1,16
107,0.9888519,-0.17220126,-0.2713161,-0.028247694,-0.1298569,0.048287183,0.14222872,-0.15662035,0.72395754,-0.038554374,1.2430693,0.0,1.7130476,16.627901,1,16
108,0.9873771,-0.18722792,-0.2534352,-0.05538567,-0.032472655,0.041073535,0.08954433,-0.15100986,0.7748241,-0.17919669,1.1887531,0.0,2.2237527,16.656075,2,16
109,0.9825609,-0.1959348,-0.23260401,-0.1006356,0.060305312,0.04286669,0.038344547,-0.058692873,0.87029284,-0.22771475,1.1273806,0.0,2.5394874,16.688549,2,16
110,0.97450095,-0.20002359,-0.20888072,-0.1759103,0.14780764,0.031598754,-0.01135702,-0.079139575,0.9183516,-0.49251512,1.0562536,1.0,2.8019505,16.75212,2,16
111,0.96288586,-0.07596039,-0.16495115,0.013570433,0.23285265,0.21315244,-0.0640286,1.7548113,1.8924761,1.5671192,1.0681602,1.0,6.948969,5.9907956,6,5
112,0.9464576,0.07299255,-0.11587134,0.21573608,0.32782853,0.097476274,-0.16896684,0.49511614,1.1533431,0.696658,1.3025633,1.0,7.647223,7.7812676,7,7
113,0.925135,0.22000001,-0.06313987,0.288808,0.4378539,0.18118285,-0.21720825,1.7163424,2.0726173,0.1892317,1.4463472,1.0,8.684821,3.5114818,8,3
114,0.89880216,0.3446419,-0.01268313,0.29847142,0.56054384,0.0562696,-0.32294697,0.14609136,1.0431613,0.0010924455,1.6207354,1.0,9.528311,10.183899,9,10
115,0.8677509,0.4598271,0.037667066,0.27612194,0.6943899,0.16038284,-0.36525252,1.565767,2.0652237,-0.14593363,1.7089719,1.0,9.79297,3.399813,9,3
116,0.8320963,0.5663996,0.08772924,0.2426732,0.83909976,0.044758726,-0.4644402,0.012891817,1.0313894,-0.13433732,1.7089719,1.0,10.35315,10.309159,10,10
117,0.7919331,0.6645266,0.13758329,0.20561168,0.9957385,0.15165699,-0.50662756,1.4320999,2.0525873,-0.17602137,1.7089719,1.0,10.473007,3.5183585,10,3
118,0.7475812,0.7534803,0.18710841,0.17197384,1.1630075,0.0352721,-0.56447035,-0.11307348,1.0222877,-0.10536257,1.7089719,1.0,10.960992,10.485212,10,10
119,0.7049838,0.84118557,0.23701361,0.14432806,1.261069,0.11446687,-0.49638566,1.39958,2.0620039,-0.11562859,0.7135295,1.0,13.547,3.1825573,13,3
120,0.6632018,0.93265986,0.28706774,0.1253877,1.292321,-0.008382737,-0.5307838,-0.05824662,1.0333239,-0.027239673,0.12486182,1.0,12.788689,-2.9063454,12,-2
121,0.6195138,1.0193604,0.3355008,0.11309024,1.2902288,0.07954614,-0.5538421,1.3242732,1.9797221,-0.03374827,-0.15400566,1.0,15.513041,2.4595652,15,2
122,0.5725617,1.0991694,0.38206956,0.10640593,1.2733846,-0.030769033,-0.62928873,-0.16233306,0.94344544,0.022652386,-0.26326936,1.0,12.569144,-3.7792513,12,-3
123,0.52157545,1.1554127,0.42341986,0.1018191,1.2517426,0.04447419,-0.6795621,0.9582529,1.7187557,-0.0012079743,-0.28458676,1.0,16.41872,1.5753186,16,1
124,0.46622008,1.187396,0.45944694,0.09973143,1.2302976,-0.060583,-0.7636813,-0.53664327,0.6816517,0.039889336,-0.26395628,1.0,12.6195755,-5.5445933,12,-5
125,0.40648958,1.2181602,0.49526715,0.096031666,1.2112699,0.03965141,-0.81634355,0.9381152,1.7059635,-0.0061404384,-0.22685657,1.0,16.631256,1.3065146,16,1
126,0.34231567,1.2474991,0.53075737,0.09335689,1.1953964,-0.063077435,-0.90063304,-0.5572762,0.6679107,0.03842945,-0.18624225,3.0,12.573413,-5.9784827,12,-5
127,0.27359155,1.1300578,0.53435427,0.09658097,1.1746074,-0.123425655,-0.958362,-1.3386346,0.123035476,0.057949096,-0.35000047,3.0,13.98471,-13.391114,13,-13
128,0.20149644,0.9783002,0.530405,0.10152028,1.1406883,-0.11383299,-1.0053092,-1.0903367,0.29259843,0.05861862,-0.5160405,5.0,13.253732,-12.998906,13,-12
129,0.12701252,0.92971176,0.54867804,0.105610825,1.0903921,-0.032249004,-1.0327185,0.25987515,1.2247025,0.050408095,-0.7612695,2.0,8.379417,-6.3107677,8,-6
130,0.048547525,0.87077963,0.5647933,0.10893582,1.0376216,-0.12956892,-1.1291093,-1.2466038,0.18780412,0.04967931,-0.57867646,3.0,12.939645,-13.533138,12,-13
131,-0.034514684,0.73874295,0.5652351,0.111930154,0.9863757,-0.11142834,-1.1755018,-0.8767117,0.44558778,0.047270976,-0.72259897,2.0,10.718831,-12.865869,10,-12
132,-0.12123967,0.6292186,0.57073265,0.11127806,0.9309502,-0.11344323,-1.2431746,-0.89578396,0.4388389,0.01593886,-0.6838822,2.0,10.412255,-12.9736185,10,-12
133,-0.21224888,0.5314742,0.57895494,0.10673635,0.8784794,-0.10026398,-1.3086915,-0.69463545,0.5806311,0.0045588533,-0.6483806,5.0,9.405184,-12.662717,9,-12
134,-0.30622134,0.5429035,0.6108274,0.10343482,0.81858915,-0.01048907,-1.3355207,0.7941756,1.6113822,0.024580136,-0.8699434,3.0,6.9448557,-6.8427296,6,-6
135,-0.40320024,0.55185753,0.64265215,0.0940312,0.74545974,-0.12059628,-1.4014748,-0.7274653,0.5803953,-0.046249043,-0.9810277,2.0,7.9788976,-13.348265,7,-13
136,-0.50453234,0.4804787,0.65745586,0.08273984,0.6710763,-0.10004666,-1.4713498,-0.45480722,0.7656409,-0.009216651,-0.9016626,2.0,7.0621133,-12.655573,7,-12
137,-0.6105443,0.43669674,0.6780652,0.076973595,0.60451734,-0.08580721,-1.5469725,-0.2990646,0.86849743,0.012668384,-0.7845406,2.0,6.681595,-12.294408,6,-12
138,-0.7204471,0.47863364,0.69760895,0.057641827,0.54272807,0.4400062,-1.5651349,1.1052855,0.6718672,-0.10776563,-0.78959155,3.0,3.7258308,-10.260054,3,-10
139,-0.8157421,0.6090369,0.689522,0.041435074,0.48757383,0.5355038,-1.1288435,0.7097811,-0.4380718,-0.00018096702,-0.6073695,3.0,1.4082586,-10.573952,1,-10
140,-0.8835196,0.6555397,0.6400644,0.048659023,0.44480097,0.49371013,-0.7102167,-0.13266481,-1.3937181,0.12581995,-0.48620418,3.0,-1.65336,-12.415709,-1,-12
141,-0.92644674,0.64767444,0.5690917,0.071337484,0.41001102,0.46275473,-0.35569355,-0.0888048,-1.5147262,0.16693865,-0.40996745,3.0,-2.3771641,-12.331163,-2,-12
142,-0.9482672,0.64970034,0.4959246,0.097176164,0.3793753,0.4391055,-0.05385483,0.029899828,-1.5037009,0.16397893,-0.38133383,1.0,-3.033559,-11.952911,-3,-11
143,-0.95345026,0.58034766,0.4058961,0.11882847,0.35148752,0.3266187,0.16063975,-1.189841,-2.3504424,0.12806623,-0.34088022,3.0,-5.758156,-16.030617,-5,-16
144,-0.944975,0.5336701,0.32042837,0.13416952,0.322755,0.41815785,0.3746604,0.38294813,-1.280316,0.098460376,-0.40046406,1.0,-4.348524,-10.202318,-4,-10
145,-0.92466724,0.48943827,0.23672558,0.14384684,0.2884933,0.28332084,0.5292721,-1.1508158,-2.2592797,0.070095606,-0.47817433,3.0,-6.5304346,-15.908181,-6,-15
