9.781872481107711792e-02 -1.992799162864685059e+00 1.716248512268066406e+00 1.784042865037918091e-01 -2.032892405986785889e-01 -2.654269695281982422e+00 1.393873989582061768e-01 -3.762536868453025818e-02 3.060128390789031982e-01 4.453668370842933655e-02 -7.417641580104827881e-03
9.517756104469299316e-02 -1.988634586334228516e+00 1.716650009155273438e+00 1.757965981960296631e-01 -1.945422589778900146e-01 -2.625130414962768555e+00 5.615517497062683105e-02 2.463866584002971649e-02 3.231237828731536865e-01 2.961370919365435839e-04 2.125507891178131104e-01
8.714038133621215820e-02 -1.977155804634094238e+00 1.717488169670104980e+00 1.676515191793441772e-01 -1.677783876657485962e-01 -2.594660520553588867e+00 -2.838520333170890808e-02 7.657126337289810181e-02 3.289007842540740967e-01 -1.618630811572074890e-02 4.451006650924682617e-01
7.363671064376831055e-02 -1.959534406661987305e+00 1.718430519104003906e+00 1.578871905803680420e-01 -1.221722811460494995e-01 -2.563961267471313477e+00 -1.137857362627983093e-01 1.201048195362091064e-01 3.289861083030700684e-01 -1.828439347445964813e-02 6.858029365539550781e-01
5.463168025016784668e-02 -1.936891317367553711e+00 1.719317555427551270e+00 1.484704464673995972e-01 -5.730549991130828857e-02 -2.534338474273681641e+00 -1.993907988071441650e-01 1.543427705764770508e-01 3.265321552753448486e-01 -1.350628491491079330e-02 9.288706779479980469e-01
3.013211861252784729e-02 -1.910538554191589355e+00 1.720084667205810547e+00 1.402804106473922729e-01 2.683982066810131073e-02 -2.506884336471557617e+00 -2.845585942268371582e-01 1.773778796195983887e-01 3.232253193855285645e-01 -5.996577907353639603e-03 1.170027732849121094e+00
1.918293855851516128e-04 -1.882070302963256836e+00 1.720716357231140137e+00 1.336104869842529297e-01 1.299376189708709717e-01 -2.469562530517578125e+00 -3.520632982254028320e-01 2.173250168561935425e-01 3.196051120758056641e-01 -1.378888264298439026e-03 1.397280812263488770e+00
-2.185148745775222778e-02 -1.809464216232299805e+00 1.721112489700317383e+00 1.225334331393241882e-01 2.438054531812667847e-01 -2.179708242416381836e+00 -5.955658853054046631e-02 7.950750589370727539e-01 3.127409815788269043e-01 -3.918773680925369263e-02 1.452055096626281738e+00
-2.600156515836715698e-02 -1.675488471984863281e+00 1.721324086189270020e+00 1.084897965192794800e-01 3.619022369384765625e-01 -1.948667645454406738e+00 2.027407884597778320e-01 1.187600612640380859e+00 3.099221587181091309e-01 -3.805663809180259705e-02 1.503148913383483887e+00
-1.447365246713161469e-02 -1.498421788215637207e+00 1.721464037895202637e+00 9.636525809764862061e-02 4.836195707321166992e-01 -1.759675025939941406e+00 4.267836213111877441e-01 1.472829103469848633e+00 3.089273571968078613e-01 -2.188050188124179840e-02 1.542902231216430664e+00
1.010245457291603088e-02 -1.289058089256286621e+00 1.721581220626831055e+00 8.779661357402801514e-02 6.080932021141052246e-01 -1.603397369384765625e+00 6.077781915664672852e-01 1.693317532539367676e+00 3.086849153041839600e-01 -2.155416412279009819e-03 1.572265863418579102e+00
4.488702863454818726e-02 -1.053997755050659180e+00 1.721694588661193848e+00 8.288686722517013550e-02 7.346873879432678223e-01 -1.473610520362854004e+00 7.440518140792846680e-01 1.873854398727416992e+00 3.086846172809600830e-01 1.585686393082141876e-02 1.595934152603149414e+00
8.702366799116134644e-02 -7.972806692123413086e-01 1.721808433532714844e+00 8.106777071952819824e-02 8.631889224052429199e-01 -1.365169763565063477e+00 8.365751504898071289e-01 2.030549526214599609e+00 3.086913526058197021e-01 3.003210760653018951e-02 1.619823336601257324e+00
1.337825357913970947e-01 -5.223498344421386719e-01 1.721676349639892578e+00 8.155034482479095459e-02 9.938580989837646484e-01 -1.274274587631225586e+00 8.882904052734375000e-01 2.159492969512939453e+00 2.980513572692871094e-01 3.994955122470855713e-02 1.649935603141784668e+00
1.823057234287261963e-01 -3.434269130229949951e-01 1.701167702674865723e+00 8.348095417022705078e-02 1.115602612495422363e+00 -1.416243672370910645e+00 8.911358118057250977e-01 5.406938195228576660e-01 -7.014619708061218262e-01 4.567925259470939636e-02 1.396428108215332031e+00
