#{"t_start": 1533089091.926943, "env_id": "Hopper-v2"}
r,l,t
8.120094,10,0.035165
30.421821,25,0.098975
10.259379,11,0.118633
13.95524,18,0.173525
7.916683,10,0.193451
36.358617,34,0.288292
9.085465,17,0.331813
15.915315,17,0.370902
11.407959,18,0.414857
19.659144,18,0.468753
11.545304,13,0.499989
16.223182,22,0.553097
6.309023,8,0.579212
13.830629,19,0.625141
11.380597,15,0.652292
5.496535,8,0.678359
33.63305,29,0.747151
9.143312,15,0.798692
13.220525,19,0.841991
12.724449,18,0.889592
9.30399,13,0.927587
9.188493,24,0.985764
15.467278,21,1.03596
8.929542,12,1.066789
9.505124,12,1.105119
49.679882,40,1.202956
9.782371,15,1.23497
6.244933,9,1.259933
14.051918,17,1.309834
8.743546,15,1.350327
10.144498,16,1.383721
11.196954,14,1.42965
9.682128,14,1.463265
7.877988,13,1.49186
6.699557,8,1.504636
14.158735,21,1.556511
13.210745,15,1.604704
13.792453,16,1.637883
9.093964,12,1.674729
12.416708,14,1.699092
35.452138,44,1.783085
18.799248,20,1.840621
8.339111,10,1.86791
139.201776,82,2.048303
11.897981,16,2.09848
3.489958,6,2.118546
8.536119,12,2.138641
24.949065,26,2.21434
35.326069,35,2.300226
4.413307,7,2.321169
5.794647,8,2.331225
5.642624,14,2.380892
17.413589,20,2.439787
8.29412,19,2.504594
11.822476,13,2.577217
16.216431,20,2.648236
15.314604,22,2.694948
8.309465,11,2.724519
23.250201,27,2.774281
7.6143,12,2.789474
6.413259,12,2.805333
42.250525,48,2.916844
17.407643,25,2.975509
9.791433,13,3.016053
19.0696,32,3.111311
6.121901,8,3.121398
13.197505,23,3.190062
52.35279,44,3.305233
9.747444,18,3.34386
7.604732,31,3.422636
7.156081,10,3.445354
10.040927,25,3.518288
24.325506,23,3.552056
25.206833,30,3.605905
8.840135,11,3.652866
14.209106,29,3.743704
11.979132,19,3.789527
9.119129,13,3.832496
8.90112,11,3.846212
13.30994,22,3.922335
13.576783,28,3.997322
13.614574,15,4.016175
8.738608,13,4.055718
7.345856,9,4.080043
18.018014,25,4.149189
6.007328,10,4.17207
30.538088,33,4.269838
9.641021,14,4.287316
6.546118,9,4.317873
7.451758,11,4.339793
15.654758,27,4.421481
9.775805,15,4.452267
39.719348,52,4.586071
4.837096,7,4.602936
7.757251,13,4.644237
5.851249,10,4.671545
9.452295,25,4.724729
6.524768,10,4.741329
16.046956,19,4.78875
13.233854,30,4.872018
8.272604,11,4.905543
11.346077,16,4.949553
11.451202,16,4.993427
5.950679,10,5.021931
9.700563,20,5.057712
5.646214,9,5.093429
4.362577,12,5.111412
16.096739,17,5.169982
10.594237,13,5.186198
19.387986,25,11.9038
10.32578,12,11.935849
9.35569,11,11.966109
9.269536,12,12.003656
14.652043,21,12.056731
13.774307,20,12.102668
9.72369,12,12.139209
6.530214,9,12.158056
11.679695,21,12.207718
6.733465,11,12.235697
11.319554,18,12.289629
17.033374,27,12.366647
11.169399,22,12.421056
20.078104,22,12.475448
16.429504,21,12.521937
8.771208,16,12.572242
18.126489,21,12.633363
21.05262,21,12.6833
9.537674,13,12.706298
63.415219,59,12.871511
11.20055,12,12.900561
6.865922,12,12.942676
4.438641,12,12.975246
7.540284,10,13.003601
49.308126,40,13.070205
12.940281,15,13.093125
10.053241,15,13.116417
14.638122,24,13.185563
18.112706,24,13.26883
8.911064,14,13.322571
8.207259,13,13.351837
6.311656,17,13.402118
9.787949,14,13.436692
8.045988,21,13.491937
7.934393,24,13.559569
11.239281,12,13.587058
6.338376,17,13.624784
8.96485,17,13.693928
20.634667,20,13.760672
20.896155,32,13.84466
8.874212,16,13.887471
9.94523,12,13.918685
6.344204,10,13.941083
7.945514,12,13.984334
41.277988,33,14.06543
7.828947,10,14.087467
6.373185,20,14.141421
18.026506,18,14.190598
10.521007,17,14.236506
11.336676,13,14.26863
27.081509,33,14.35866
16.136674,24,14.417458
10.085781,19,14.474145
5.278918,8,14.492448
9.599831,16,14.534497
88.723136,54,14.680424
14.774521,21,14.741423
8.399374,13,14.769439
9.734194,11,14.794587
16.788307,19,14.845452
20.71632,22,14.91151
5.215789,7,14.933745
39.950806,31,15.011245
11.928238,27,15.073272
7.632443,15,15.117085
26.185338,39,15.221834
8.416336,11,15.258956
7.261472,9,15.288632
8.533563,10,15.307272
7.065602,13,15.335679
6.834384,11,15.378843
26.744314,29,15.450664
7.579266,9,15.462319
8.791683,10,15.498079
14.804933,17,15.561457
20.09047,23,15.61652
8.636067,11,15.640158
13.301173,22,15.741131
6.57279,10,15.765951
38.752488,51,15.898479
12.268596,16,15.93491
11.886091,25,16.006508
7.021256,10,16.019163
26.896461,30,16.108229
6.094389,8,16.118464
8.465446,11,16.143314
7.691651,15,16.202646
8.694371,12,16.217859
9.032805,12,16.244122
6.595498,9,16.267675
11.470819,19,16.329007
15.96904,16,16.378726
15.093221,16,16.410142
7.15189,11,16.440234
11.756321,18,16.498331
6.375845,15,16.517745
5.305127,21,16.581385
6.749789,11,16.609566
5.437153,9,16.645141
16.374469,25,16.692594
15.289243,32,16.785003
11.655555,14,16.823132
14.938147,26,16.897272
9.068652,13,16.926517
6.806575,10,16.954873
42.557007,39,17.055471
9.856681,27,17.118201
9.706481,14,17.160483
18.951124,25,17.228758
92.950908,65,23.873289
6.855529,10,23.901414
15.65041,19,23.956244
12.890204,14,23.990012
15.363467,17,24.027976
64.519498,48,24.148354
20.766027,30,24.225587
25.650606,23,24.286916
10.05631,14,24.320586
14.915333,21,24.379201
28.918604,30,24.449423
10.809812,14,24.467175
14.77729,24,24.497153
7.296904,9,24.50857
10.300616,15,24.528087
