#{"t_start": 1533486362.713621, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
72.894243,8,1.994969
45.045079,5,2.003826
26.883178,3,2.009325
63.994649,7,2.02158
45.098562,5,2.030804
35.776449,4,2.038092
45.546664,5,2.047507
54.461951,6,2.058398
26.752583,3,2.063823
45.408611,5,2.072918
35.519794,4,2.080048
35.390912,4,2.087221
35.35438,4,2.094365
26.722062,3,2.09998
35.692025,4,2.107198
36.088566,4,2.114325
35.389453,4,2.121347
36.162526,4,2.128779
26.858736,3,2.134365
26.72594,3,2.139908
35.556662,4,2.147239
36.24845,4,2.154575
35.999989,4,2.161983
44.829331,5,2.171088
36.117399,4,2.178046
26.853907,3,2.183505
45.227205,5,2.192431
45.011658,5,2.201715
45.424674,5,2.210795
101.244275,11,2.22995
36.03304,4,2.237277
35.5804,4,2.244341
45.445353,5,2.253181
81.69657,9,2.268861
35.650159,4,2.27612
53.979619,6,2.286515
35.564551,4,2.294004
35.285822,4,2.30138
26.700017,3,2.306886
36.009433,4,2.314265
26.837078,3,2.319402
44.988151,5,2.328202
26.755876,3,2.333754
36.050127,4,2.340833
45.458453,5,2.350068
35.992471,4,2.357272
26.758812,3,2.362682
26.708245,3,2.368132
35.690982,4,2.375556
36.006671,4,2.382921
35.984261,4,2.390205
35.957051,4,2.397342
36.049605,4,2.404509
45.467587,5,2.413521
26.834231,3,2.419088
35.900481,4,2.42618
54.133498,6,2.436997
45.295737,5,2.446234
45.444405,5,2.455404
26.733938,3,2.460968
45.356152,5,2.469919
35.666993,4,2.477141
35.74151,4,2.48439
44.890865,5,2.493631
44.987075,5,2.502946
35.965737,4,2.510409
35.306436,4,2.517699
36.086301,4,2.524934
44.89644,5,2.534231
36.00594,4,2.541584
35.874068,4,2.54879
54.644106,6,2.55956
26.923609,3,2.564925
63.761943,7,2.577283
35.924604,4,2.584939
72.800652,8,2.599157
35.779409,4,2.60642
35.891565,4,2.613642
45.540073,5,2.622548
63.6408,7,2.635018
35.901707,4,2.641976
54.731741,6,2.653196
44.881722,5,2.662311
26.881597,3,2.668022
36.142596,4,2.675124
63.717004,7,2.687537
45.130859,5,2.696573
35.621659,4,2.703864
26.845376,3,2.709467
54.315685,6,2.72023
36.11152,4,2.727465
26.766899,3,2.732977
35.374038,4,2.740137
36.074143,4,2.747528
35.735215,4,2.754822
26.768996,3,2.760421
26.902835,3,2.766387
36.085644,4,2.773721
54.60583,6,2.78466
35.967651,4,2.791874
35.992582,4,2.799021
35.566512,4,2.806137
26.77829,3,2.811846
45.3617,5,2.821254
72.824572,8,2.835621
35.60132,4,2.842846
72.414776,8,2.857568
91.577853,10,2.875639
35.226505,4,2.883002
35.445468,4,2.890374
45.26671,5,2.899227
72.776192,8,2.913538
26.865608,3,2.919049
45.011221,5,2.92811
54.119231,6,2.938885
26.904969,3,2.944343
45.231892,5,2.953478
45.235952,5,2.962525
54.212992,6,2.973505
35.724663,4,2.980922
54.337813,6,2.992022
91.260502,10,3.010579
64.119689,7,3.023297
54.184858,6,3.034055
36.123699,4,3.041469
44.88211,5,3.05023
26.867747,3,3.055894
54.203567,6,3.066739
44.765678,5,3.075625
35.533006,4,3.082763
35.633802,4,3.089959
35.347524,4,3.096972
54.382533,6,3.107548
45.704359,5,3.116161
35.516579,4,3.123487
35.883465,4,3.130623
54.895989,6,3.141458
35.998659,4,3.148482
45.380664,5,3.157747
45.097643,5,3.166835
35.555533,4,3.174131
36.099587,4,3.181414
36.008755,4,3.188827
45.092244,5,3.197974
36.112225,4,3.205445
44.943793,5,3.214582
45.305308,5,3.224032
35.334925,4,3.231564
35.462987,4,3.239007
35.787437,4,3.246367
44.91596,5,3.255332
26.857227,3,3.260976
26.933924,3,3.266744
35.692945,4,3.274149
26.828028,3,3.279855
63.878048,7,3.292304
26.734595,3,3.297904
35.703728,4,3.305221
36.121721,4,3.312441
44.962426,5,3.321549
54.103833,6,3.332247
45.015842,5,3.341285
36.211027,4,3.348632
35.049058,4,3.355815
35.561631,4,3.363611
35.894374,4,3.370932
36.066258,4,3.378323
35.735706,4,3.385524
26.704886,3,3.391103
36.051343,4,3.39852
35.420771,4,3.405981
35.798281,4,3.413866
54.632801,6,3.424889
35.768068,4,3.432167
44.984003,5,3.441255
35.553481,4,3.448425
53.888929,6,3.459543
45.14012,5,3.468976
26.78888,3,3.474525
35.453994,4,3.482002
44.969085,5,3.490952
35.297201,4,3.498033
64.107889,7,3.5102
26.932227,3,3.515676
35.709665,4,3.522858
45.229091,5,3.531896
35.725123,4,3.539296
36.161818,4,3.546708
26.880484,3,3.552461
35.300186,4,3.560307
35.768738,4,3.567688
35.692594,4,3.574782
45.353242,5,3.584304
92.13577,10,3.602499
45.153507,5,3.611581
26.888908,3,3.617002
26.691187,3,3.622357
45.188166,5,3.631307
36.246259,4,3.638674
35.895975,4,3.645851
44.876514,5,3.654944
45.3201,5,3.664186
26.79843,3,3.669862
73.398015,8,3.68442
35.474955,4,3.691633
35.605479,4,3.698786
35.535111,4,3.70579
35.53095,4,3.7132
45.017869,5,3.722233
35.31316,4,3.729592
26.788629,3,3.73503
44.978923,5,3.743973
36.219662,4,3.751064
35.360677,4,3.758307
44.994132,5,3.767326
35.851566,4,3.774338
35.939008,4,3.781433
44.793457,5,3.790559
45.173498,5,3.799446
44.954325,5,3.808671
35.976259,4,3.816039
26.666541,3,3.821472
35.391515,4,3.828515
45.413689,5,3.837546
54.877633,6,3.848623
45.189882,5,3.857805
54.912824,6,3.868819
35.922252,4,3.876252
45.029198,5,3.885067
63.318209,7,3.897299
26.79389,3,3.902992
54.754489,6,3.913597
35.187126,4,3.920937
35.248254,4,3.928041
26.800181,3,3.933611
63.429344,7,3.946045
26.832736,3,3.951509
45.14722,5,3.960505
26.843536,3,3.966064
35.324785,4,3.973188
54.530144,6,3.983619
54.22434,6,3.994619
35.269577,4,4.002541
35.847635,4,4.009811
35.43969,4,4.017164
26.768073,3,4.022678
36.036941,4,4.029662
