#{"t_start": 1534284211.667698, "env_id": "InvertedPendulum-v2"}
r,l,t
4.0,4,0.00722
7.0,7,0.011753
5.0,5,0.015033
6.0,6,0.019923
5.0,5,0.023263
3.0,3,0.025262
8.0,8,0.030401
4.0,4,0.033071
3.0,3,0.0351
4.0,4,0.037705
7.0,7,0.04215
10.0,10,0.048328
4.0,4,0.050944
5.0,5,0.054211
5.0,5,0.057399
11.0,11,0.064366
19.0,19,0.075955
23.0,23,0.089942
8.0,8,0.094994
6.0,6,0.098809
10.0,10,0.104972
10.0,10,0.111284
6.0,6,0.115132
7.0,7,0.119515
6.0,6,0.123302
7.0,7,0.127763
7.0,7,0.132151
6.0,6,0.135943
5.0,5,0.139147
4.0,4,0.141765
10.0,10,0.147949
8.0,8,0.152955
5.0,5,0.156196
15.0,15,0.165385
8.0,8,0.170401
6.0,6,0.174229
4.0,4,0.176862
20.0,20,0.189033
4.0,4,0.191882
6.0,6,0.195693
4.0,4,0.198343
8.0,8,0.203517
5.0,5,0.206774
11.0,11,0.213534
9.0,9,0.219173
7.0,7,0.22357
11.0,11,0.230348
5.0,5,0.233585
9.0,9,0.239155
15.0,15,0.248354
7.0,7,0.252838
4.0,4,0.25559
10.0,10,0.261872
6.0,6,0.265658
4.0,4,0.268245
8.0,8,0.273413
7.0,7,0.277825
6.0,6,0.281621
8.0,8,0.286638
4.0,4,0.289278
6.0,6,0.293123
8.0,8,0.298157
5.0,5,0.301436
4.0,4,0.304052
15.0,15,0.313282
9.0,9,0.31891
7.0,7,0.323361
13.0,13,0.331449
6.0,6,0.335269
11.0,11,0.34214
4.0,4,0.344768
8.0,8,0.349873
5.0,5,0.353124
11.0,11,0.359969
10.0,10,0.366204
12.0,12,0.373682
6.0,6,0.377497
6.0,6,0.381265
17.0,17,0.391639
10.0,10,0.397861
7.0,7,0.402228
5.0,5,0.405441
4.0,4,0.408067
5.0,5,0.4113
5.0,5,0.414494
4.0,4,0.417149
16.0,16,0.42694
4.0,4,0.429701
7.0,7,0.434083
13.0,13,0.442222
3.0,3,0.444341
8.0,8,0.4494
4.0,4,0.452028
14.0,14,0.460749
6.0,6,0.464697
5.0,5,0.468081
8.0,8,0.473139
8.0,8,0.478279
19.0,19,0.489889
11.0,11,0.496701
3.0,3,0.498713
8.0,8,0.503706
15.0,15,0.512959
9.0,9,0.518612
3.0,3,0.520614
9.0,9,0.526273
7.0,7,0.530733
6.0,6,0.534569
8.0,8,0.539587
8.0,8,0.544632
18.0,18,0.555681
13.0,13,0.563792
3.0,3,0.565871
5.0,5,0.569104
6.0,6,0.572945
5.0,5,0.576185
4.0,4,0.578815
4.0,4,0.581512
12.0,12,0.5889
4.0,4,0.591511
11.0,11,0.598308
12.0,12,0.605797
5.0,5,0.60904
5.0,5,0.612345
10.0,10,0.618616
5.0,5,0.621836
5.0,5,0.625085
5.0,5,0.628329
22.0,22,0.641716
5.0,5,0.64502
5.0,5,0.648292
4.0,4,0.650941
5.0,5,0.654249
16.0,16,0.664152
11.0,11,0.671079
17.0,17,0.681555
4.0,4,0.684176
6.0,6,0.688005
14.0,14,0.69666
4.0,4,0.699275
7.0,7,0.703684
5.0,5,0.706913
18.0,18,0.717951
15.0,15,0.727087
18.0,18,0.738038
11.0,11,0.744842
8.0,8,0.74988
4.0,4,0.752451
15.0,15,0.761678
15.0,15,0.77084
14.0,14,0.779396
6.0,6,0.783249
11.0,11,0.790074
9.0,9,0.79571
4.0,4,0.798403
20.0,20,0.810572
5.0,5,0.813801
19.0,19,0.825489
4.0,4,0.828118
5.0,5,0.831282
10.0,10,0.837382
3.0,3,0.839453
10.0,10,0.845691
5.0,5,0.848889
4.0,4,0.851499
7.0,7,0.855932
7.0,7,0.86032
6.0,6,0.864136
4.0,4,0.866761
6.0,6,0.870619
3.0,3,0.872627
6.0,6,0.876369
4.0,4,0.87904
4.0,4,0.881724
10.0,10,0.88797
14.0,14,0.896568
14.0,14,0.905192
13.0,13,0.913171
