#{"t_start": 1533200038.4864597, "env_id": "InvertedPendulum-v2"}
r,l,t
12.0,12,0.013336
14.0,14,0.024834
26.0,26,0.045437
45.0,45,0.081165
16.0,16,0.09437
6.0,6,0.09939
16.0,16,0.112389
16.0,16,0.125356
6.0,6,0.130445
9.0,9,0.137889
5.0,5,0.142512
11.0,11,0.151691
15.0,15,0.163708
22.0,22,0.181455
10.0,10,0.189791
14.0,14,0.201258
4.0,4,0.204808
7.0,7,0.210793
6.0,6,0.216
6.0,6,0.221394
16.0,16,0.234553
8.0,8,0.241399
8.0,8,0.248023
13.0,13,0.258561
22.0,22,0.276329
18.0,18,0.290394
11.0,11,0.299674
29.0,29,0.322483
5.0,5,0.326841
7.0,7,0.332716
6.0,6,0.338185
7.0,7,0.343923
12.0,12,0.353713
10.0,10,0.361588
12.0,12,0.371454
4.0,4,0.375088
10.0,10,0.383356
8.0,8,0.390146
5.0,5,0.394528
8.0,8,0.401002
19.0,19,0.416682
11.0,11,0.425877
5.0,5,0.43032
9.0,9,0.437682
7.0,7,0.443516
22.0,22,0.461151
25.0,25,0.481573
19.0,19,0.497327
17.0,17,0.511132
7.0,7,0.516673
12.0,12,0.52668
29.0,29,0.549911
10.0,10,0.558279
6.0,6,0.563042
6.0,6,0.568253
20.0,20,0.584068
3.0,3,0.58699
11.0,11,0.595875
11.0,11,0.605047
9.0,9,0.612493
6.0,6,0.617585
10.0,10,0.625761
7.0,7,0.632064
14.0,14,0.643898
15.0,15,0.656141
14.0,14,0.667567
8.0,8,0.673971
12.0,12,0.683793
26.0,26,0.704492
8.0,8,0.711307
7.0,7,0.717368
10.0,10,0.725594
33.0,33,0.751934
5.0,5,0.756253
8.0,8,0.763033
7.0,7,0.76896
6.0,6,0.77441
7.0,7,0.780388
16.0,16,0.793342
19.0,19,0.808265
19.0,19,0.823056
9.0,9,0.830243
11.0,11,0.839093
12.0,12,0.849337
13.0,13,0.859435
26.0,26,0.880285
7.0,7,0.886132
16.0,16,0.899532
5.0,5,0.903783
13.0,13,0.914217
19.0,19,0.929457
21.0,21,0.946015
7.0,7,0.951926
12.0,12,0.961812
30.0,30,0.985413
6.0,6,0.990295
18.0,18,1.004459
8.0,8,1.011355
5.0,5,1.015602
4.0,4,1.019048
7.0,7,1.024878
14.0,14,1.036161
3.0,3,1.038806
29.0,29,1.061932
9.0,9,1.069054
22.0,22,1.086468
9.0,9,1.093959
22.0,22,1.110921
26.0,26,1.131066
12.0,12,1.140664
10.0,10,1.148724
5.0,5,1.152891
12.0,12,1.1626
5.0,5,1.166882
6.0,6,1.172106
30.0,30,1.195238
6.0,6,1.200217
4.0,4,1.203702
18.0,18,1.217673
5.0,5,1.221942
5.0,5,1.22644
9.0,9,1.23358
6.0,6,1.238625
8.0,8,1.245015
7.0,7,1.250704
6.0,6,1.255842
7.0,7,1.261577
7.0,7,1.267502
6.0,6,1.272439
19.0,19,1.287649
4.0,4,1.291149
20.0,20,1.306646
9.0,9,1.313922
18.0,18,1.328133
7.0,7,1.333918
8.0,8,1.34073
7.0,7,1.34653
6.0,6,1.351609
6.0,6,1.356779
7.0,7,1.363005
15.0,15,1.374887
4.0,4,1.378502
7.0,7,1.384355
19.0,19,1.399887
6.0,6,1.404738
19.0,19,1.419786
11.0,11,1.428769
19.0,19,1.443893
12.0,12,1.453446
20.0,20,1.469254
7.0,7,1.475128
13.0,13,1.485521
6.0,6,1.490517
6.0,6,1.495533
8.0,8,1.502373
17.0,17,1.516288
42.0,42,1.549382
22.0,22,1.566851
20.0,20,1.582412
9.0,9,1.589588
29.0,29,1.611696
18.0,18,1.6258
17.0,17,1.639127
13.0,13,1.649802
11.0,11,1.65852
23.0,23,2.442629
9.0,9,2.449761
6.0,6,2.454831
8.0,8,2.461417
8.0,8,2.467965
23.0,23,2.485893
9.0,9,2.493248
9.0,9,2.500612
6.0,6,2.505779
12.0,12,2.515725
5.0,5,2.52
26.0,26,2.541218
5.0,5,2.54552
4.0,4,2.54897
22.0,22,2.566493
15.0,15,2.578843
13.0,13,2.589697
6.0,6,2.595058
7.0,7,2.601017
5.0,5,2.605388
10.0,10,2.613705
16.0,16,2.627263
25.0,25,2.647597
20.0,20,2.663886
7.0,7,2.670164
10.0,10,2.678468
31.0,31,2.703493
6.0,6,2.708656
7.0,7,2.714655
7.0,7,2.720704
26.0,26,2.741597
14.0,14,2.75302
6.0,6,2.757987
13.0,13,2.768233
24.0,24,2.78756
29.0,29,2.811151
8.0,8,2.817959
19.0,19,2.833161
7.0,7,2.839034
10.0,10,2.847763
