#{"t_start": 1532216183.9292104, "env_id": "InvertedPendulum-v2"}
r,l,t
7.0,7,0.021751
7.0,7,0.034337
3.0,3,0.038345
3.0,3,0.042885
11.0,11,0.072128
8.0,8,0.091372
5.0,5,0.096476
5.0,5,0.113398
7.0,7,0.129452
14.0,14,0.154848
4.0,4,0.165852
8.0,8,0.18609
3.0,3,0.189175
5.0,5,0.207407
4.0,4,0.213041
12.0,12,0.226547
6.0,6,0.233958
5.0,5,0.244376
6.0,6,0.251214
17.0,17,0.291131
9.0,9,0.31312
4.0,4,0.317261
7.0,7,0.338572
6.0,6,0.347748
5.0,5,0.36733
3.0,3,0.370723
11.0,11,0.390429
7.0,7,0.404085
3.0,3,0.427293
9.0,9,0.445861
5.0,5,0.45186
7.0,7,0.469634
6.0,6,0.491533
4.0,4,0.501995
6.0,6,0.514074
13.0,13,0.547497
10.0,10,0.570636
6.0,6,0.582995
5.0,5,0.620763
14.0,14,0.6824
7.0,7,0.708029
6.0,6,0.7491
6.0,6,0.764804
17.0,17,0.794275
8.0,8,0.807059
5.0,5,0.818986
5.0,5,0.830413
7.0,7,0.84089
8.0,8,0.857937
11.0,11,0.885213
5.0,5,0.901373
6.0,6,0.908046
5.0,5,0.956284
4.0,4,0.960783
8.0,8,1.016323
5.0,5,1.026963
4.0,4,1.031838
13.0,13,1.049997
7.0,7,1.061476
11.0,11,1.080337
7.0,7,1.097172
6.0,6,1.112286
12.0,12,1.138568
6.0,6,1.150264
9.0,9,1.171422
15.0,15,1.204067
6.0,6,1.220825
6.0,6,1.22837
4.0,4,1.246085
7.0,7,1.269024
7.0,7,1.276628
8.0,8,1.306108
5.0,5,1.311553
8.0,8,1.333763
4.0,4,1.355512
6.0,6,1.383316
4.0,4,1.388129
3.0,3,1.413431
10.0,10,1.465598
6.0,6,1.485868
6.0,6,1.492882
10.0,10,1.503212
4.0,4,1.514158
7.0,7,1.52736
3.0,3,1.548397
9.0,9,1.57476
6.0,6,1.593277
7.0,7,1.603984
4.0,4,1.632358
7.0,7,1.649582
3.0,3,1.653074
7.0,7,1.663388
6.0,6,1.696199
6.0,6,1.705524
5.0,5,1.723669
6.0,6,1.732877
3.0,3,1.748421
3.0,3,1.751859
5.0,5,1.757593
6.0,6,1.779388
8.0,8,1.800818
9.0,9,1.853616
4.0,4,1.868925
10.0,10,1.923367
5.0,5,1.92877
4.0,4,1.966354
8.0,8,1.994199
8.0,8,2.04316
4.0,4,2.048148
5.0,5,2.066136
9.0,9,2.07654
4.0,4,2.08476
15.0,15,2.118695
8.0,8,2.143724
3.0,3,2.156083
6.0,6,2.166897
5.0,5,2.172641
4.0,4,2.185396
6.0,6,2.199961
15.0,15,2.226915
7.0,7,2.249216
4.0,4,2.280395
14.0,14,2.342158
6.0,6,2.355841
8.0,8,2.385327
5.0,5,2.390806
8.0,8,2.400382
5.0,5,2.416464
3.0,3,2.429772
3.0,3,2.435419
6.0,6,2.461325
4.0,4,2.471564
6.0,6,2.488005
6.0,6,2.500849
3.0,3,2.504296
7.0,7,2.520458
4.0,4,2.525854
14.0,14,2.571771
3.0,3,2.575605
8.0,8,2.60295
8.0,8,2.667089
20.0,20,2.710117
8.0,8,2.718587
5.0,5,2.72816
4.0,4,2.733032
4.0,4,2.757883
7.0,7,2.782177
9.0,9,2.792978
4.0,4,2.817833
8.0,8,2.827577
4.0,4,2.852466
4.0,4,2.857666
5.0,5,2.863241
10.0,10,2.890121
7.0,7,2.905162
12.0,12,2.938132
9.0,9,2.983937
4.0,4,2.988799
6.0,6,3.041458
6.0,6,3.049123
6.0,6,3.069847
6.0,6,3.088997
8.0,8,3.098283
6.0,6,3.107677
12.0,12,3.129384
8.0,8,3.146665
8.0,8,3.162728
6.0,6,3.173713
5.0,5,3.179846
7.0,7,3.217354
4.0,4,3.221999
5.0,5,3.227855
7.0,7,3.240515
4.0,4,3.252494
4.0,4,3.26549
6.0,6,3.275032
7.0,7,3.303356
9.0,9,3.320784
9.0,9,3.335225
9.0,9,3.355838
5.0,5,3.3736
6.0,6,3.396953
5.0,5,3.402911
7.0,7,3.442348
9.0,9,3.498745
5.0,5,3.525089
6.0,6,3.531178
10.0,10,3.544394
10.0,10,3.565397
21.0,21,3.628563
4.0,4,3.633415
6.0,6,3.645734
5.0,5,3.665267
4.0,4,3.670203
5.0,5,3.676191
7.0,7,3.703451
7.0,7,3.711206
6.0,6,3.730153
5.0,5,3.736375
6.0,6,3.748585
4.0,4,3.755317
8.0,8,3.771568
6.0,6,3.807238
11.0,11,3.818792
8.0,8,3.841929
6.0,6,3.859664
11.0,11,3.871875
8.0,8,3.903389
6.0,6,3.935399
5.0,5,3.962299
4.0,4,3.966959
6.0,6,4.005803
5.0,5,4.016798
6.0,6,4.023609
7.0,7,4.051978
4.0,4,4.056771
7.0,7,4.071101
7.0,7,4.091002
4.0,4,4.095693
5.0,5,4.116302
4.0,4,4.120756
10.0,10,4.152978
9.0,9,4.162628
4.0,4,4.177106
7.0,7,4.184592
6.0,6,4.191704
5.0,5,4.202925
15.0,15,4.224396
4.0,4,4.245855
7.0,7,4.254007
4.0,4,4.270763
4.0,4,4.275913
4.0,4,4.294718
7.0,7,4.338153
7.0,7,4.357946
7.0,7,4.404158
12.0,12,4.429967
10.0,10,4.440895
6.0,6,4.458843
8.0,8,4.46727
6.0,6,4.48569
5.0,5,4.499519
7.0,7,4.50787
4.0,4,4.517201
13.0,13,4.586515
5.0,5,4.613652
6.0,6,4.623574
9.0,9,4.668025
6.0,6,4.688475
8.0,8,4.69702
9.0,9,4.720896
5.0,5,4.728776
4.0,4,4.74141
5.0,5,4.755122
4.0,4,4.759964
4.0,4,4.764454
6.0,6,4.793142
13.0,13,4.818827
7.0,7,4.826105
8.0,8,4.835382
9.0,9,4.848852
6.0,6,4.868009
5.0,5,4.896077
7.0,7,4.90917
6.0,6,4.923522
5.0,5,4.958715
6.0,6,4.965498
10.0,10,4.99313
7.0,7,5.02298
5.0,5,5.039583
6.0,6,5.046526
6.0,6,5.059754
7.0,7,5.088556
4.0,4,5.101087
9.0,9,5.12384
9.0,9,5.160394
8.0,8,5.169801
6.0,6,5.191679
7.0,7,5.218779
5.0,5,5.224497
5.0,5,5.242961
4.0,4,5.247578
4.0,4,5.258949
4.0,4,5.269452
5.0,5,5.275474
23.0,23,5.38003
5.0,5,5.386088
4.0,4,5.415943
13.0,13,5.448931
8.0,8,5.508207
5.0,5,5.514241
16.0,16,5.583462
10.0,10,5.635655
5.0,5,5.641044
22.0,22,5.730659
13.0,13,5.770701
6.0,6,13.509657
5.0,5,13.515565
9.0,9,13.567383
8.0,8,13.589943
5.0,5,13.601841
16.0,16,13.643494
15.0,15,13.715736
5.0,5,13.722051
20.0,20,13.78794
6.0,6,13.816415
16.0,16,13.85909
9.0,9,13.883386
5.0,5,13.908671
11.0,11,13.95039
4.0,4,13.954921
5.0,5,13.96925
6.0,6,13.982385
5.0,5,13.999072
23.0,23,14.054781
4.0,4,14.074165
14.0,14,14.123642
5.0,5,14.138034
5.0,5,14.144257
5.0,5,14.158796
8.0,8,14.186441
8.0,8,14.202899
9.0,9,14.234498
6.0,6,14.26009
13.0,13,14.298631
7.0,7,14.326771
6.0,6,14.333855
4.0,4,14.363109
10.0,10,14.398783
5.0,5,14.404398
5.0,5,14.442805
5.0,5,14.466775
5.0,5,14.473164
10.0,10,14.50179
4.0,4,14.525821
8.0,8,14.53496
8.0,8,14.56248
7.0,7,14.571841
12.0,12,14.612099
4.0,4,14.617174
6.0,6,14.664272
6.0,6,14.671071
8.0,8,14.680434
5.0,5,14.698682
10.0,10,14.723221
4.0,4,14.742381
6.0,6,14.749638
4.0,4,14.771534
10.0,10,14.803188
7.0,7,14.818533
15.0,15,14.884069
8.0,8,14.893558
6.0,6,14.916733
6.0,6,14.92392
5.0,5,14.931497
5.0,5,14.94653
9.0,9,14.990993
17.0,17,15.058759
3.0,3,15.062644
5.0,5,15.080844
7.0,7,15.088918
7.0,7,15.108492
11.0,11,15.158511
4.0,4,15.163647
9.0,9,15.187699
11.0,11,15.203498
9.0,9,15.266179
10.0,10,15.30307
7.0,7,15.336865
4.0,4,15.343135
21.0,21,15.395716
6.0,6,15.405296
5.0,5,15.425187
12.0,12,15.501709
9.0,9,15.52892
6.0,6,15.552462
5.0,5,15.57916
10.0,10,15.612712
8.0,8,15.64702
6.0,6,15.654708
6.0,6,15.68232
11.0,11,15.709026
13.0,13,15.771864
6.0,6,15.779416
8.0,8,15.793477
5.0,5,15.829685
6.0,6,15.845931
4.0,4,15.851556
5.0,5,15.86839
4.0,4,15.886436
9.0,9,15.904577
5.0,5,15.923101
5.0,5,15.944081
9.0,9,15.974214
6.0,6,15.987369
6.0,6,16.000306
4.0,4,16.026279
5.0,5,16.042805
5.0,5,16.056416
4.0,4,16.066997
8.0,8,16.094076
12.0,12,16.138609
6.0,6,16.160258
10.0,10,16.19009
3.0,3,16.194742
14.0,14,16.222025
5.0,5,16.248133
7.0,7,16.293494
15.0,15,16.331764
8.0,8,16.366447
8.0,8,16.376781
8.0,8,16.403258
3.0,3,16.418412
6.0,6,16.43589
8.0,8,16.445619
3.0,3,16.468871
6.0,6,16.493665
10.0,10,16.529194
5.0,5,16.559587
4.0,4,16.564819
7.0,7,16.597977
5.0,5,16.604069
5.0,5,16.630241
8.0,8,16.651714
8.0,8,16.67359
8.0,8,16.68366
9.0,9,16.731351
5.0,5,16.737541
8.0,8,16.786424
5.0,5,16.822114
12.0,12,16.851455
4.0,4,16.856614
5.0,5,16.863164
12.0,12,16.895142
5.0,5,16.930004
4.0,4,16.935541
10.0,10,16.961943
5.0,5,16.998432
5.0,5,17.020225
7.0,7,17.028762
15.0,15,17.071091
4.0,4,17.0886
13.0,13,17.120086
8.0,8,17.150597
17.0,17,17.186598
5.0,5,17.209576
9.0,9,17.220206
5.0,5,17.239594
6.0,6,17.255508
9.0,9,17.274695
4.0,4,17.289939
5.0,5,17.311187
5.0,5,17.317314
11.0,11,17.330465
13.0,13,17.360283
5.0,5,17.38286
9.0,9,17.408203
16.0,16,17.456266
13.0,13,17.487895
9.0,9,17.499013
13.0,13,17.527818
3.0,3,17.545455
5.0,5,17.55157
17.0,17,17.597914
6.0,6,17.605398
6.0,6,17.632306
5.0,5,17.638781
10.0,10,17.650858
4.0,4,17.670344
4.0,4,17.679331
6.0,6,17.692206
7.0,7,17.717327
7.0,7,17.726045
8.0,8,17.750973
7.0,7,17.773352
4.0,4,17.778517
5.0,5,17.804787
6.0,6,17.812448
4.0,4,17.818583
7.0,7,17.845952
7.0,7,17.88954
6.0,6,17.896407
18.0,18,17.937814
4.0,4,17.942852
6.0,6,17.966733
6.0,6,17.985422
6.0,6,17.992821
9.0,9,18.028628
10.0,10,18.064623
6.0,6,18.09258
8.0,8,18.118939
4.0,4,18.123856
9.0,9,18.163289
6.0,6,18.170377
14.0,14,18.207985
4.0,4,18.237634
5.0,5,18.244815
6.0,6,18.276103
9.0,9,18.287963
9.0,9,18.311853
4.0,4,18.330602
5.0,5,18.33626
4.0,4,18.352011
19.0,19,18.406575
4.0,4,18.412144
7.0,7,18.452417
7.0,7,18.476954
7.0,7,18.484699
5.0,5,18.498859
10.0,10,18.529786
9.0,9,18.555799
6.0,6,18.563531
6.0,6,18.577921
5.0,5,18.603808
6.0,6,18.611468
11.0,11,18.647768
5.0,5,18.654581
8.0,8,18.70743
3.0,3,18.711396
3.0,3,18.715336
8.0,8,18.74142
8.0,8,18.770968
6.0,6,18.790382
7.0,7,18.797873
7.0,7,18.819006
5.0,5,18.825212
5.0,5,18.85593
6.0,6,18.863228
5.0,5,18.893794
9.0,9,18.904541
6.0,6,18.927513
8.0,8,18.951593
6.0,6,18.959204
4.0,4,18.965198
4.0,4,19.01844
4.0,4,19.023698
3.0,3,19.027329
5.0,5,19.057265
4.0,4,19.062058
6.0,6,19.093685
4.0,4,19.099118
7.0,7,19.107178
14.0,14,19.153749
8.0,8,19.164305
4.0,4,19.194356
11.0,11,19.227632
11.0,11,19.268313
7.0,7,19.292943
3.0,3,19.297045
6.0,6,19.31964
5.0,5,19.325965
4.0,4,19.330751
5.0,5,19.344796
14.0,14,19.38484
6.0,6,19.412534
10.0,10,19.42819
7.0,7,19.448387
8.0,8,19.484992
6.0,6,19.492134
5.0,5,19.498852
11.0,11,19.512513
4.0,4,19.541982
7.0,7,19.55804
7.0,7,19.582502
8.0,8,19.591042
5.0,5,19.596382
6.0,6,19.617237
12.0,12,19.647654
11.0,11,19.660572
5.0,5,19.683465
9.0,9,19.692614
7.0,7,19.710677
6.0,6,19.728049
14.0,14,27.04764
22.0,22,27.109151
8.0,8,27.1302
6.0,6,27.148793
8.0,8,27.16842
10.0,10,27.178575
17.0,17,27.233248
11.0,11,27.262012
14.0,14,27.290147
5.0,5,27.306286
6.0,6,27.319072
7.0,7,27.343145
4.0,4,27.366397
8.0,8,27.378282
4.0,4,27.38268
5.0,5,27.398283
13.0,13,27.422821
8.0,8,27.459346
9.0,9,27.468207
16.0,16,27.507038
4.0,4,27.513409
8.0,8,27.533892
5.0,5,27.54679
7.0,7,27.557047
9.0,9,27.571727
7.0,7,27.588778
7.0,7,27.609323
9.0,9,27.654661
4.0,4,27.675295
5.0,5,27.681066
10.0,10,27.717934
13.0,13,27.745395
17.0,17,27.802282
11.0,11,27.822134
15.0,15,27.859895
11.0,11,27.875078
6.0,6,27.899765
6.0,6,27.906005
4.0,4,27.923945
3.0,3,27.92733
5.0,5,27.934445
15.0,15,28.00167
9.0,9,28.011136
35.0,35,28.122642
6.0,6,28.128817
12.0,12,28.180598
14.0,14,28.221127
4.0,4,28.232164
18.0,18,28.284625
4.0,4,28.31433
7.0,7,28.321793
5.0,5,28.348626
8.0,8,28.369783
16.0,16,28.387583
7.0,7,28.417187
11.0,11,28.448723
4.0,4,28.471315
6.0,6,28.478116
8.0,8,28.487414
6.0,6,28.504767
17.0,17,28.534866
6.0,6,28.559577
6.0,6,28.573587
6.0,6,28.585371
