#{"t_start": 1533204692.325773, "env_id": "InvertedPendulum-v2"}
r,l,t
6.0,6,0.007681
14.0,14,0.017969
4.0,4,0.021072
17.0,17,0.033279
5.0,5,0.03614
3.0,3,0.037767
15.0,15,0.046438
19.0,19,0.057363
9.0,9,0.062855
5.0,5,0.06608
17.0,17,0.076437
6.0,6,0.080319
10.0,10,0.086509
20.0,20,0.098716
18.0,18,0.110487
11.0,11,0.11855
14.0,14,0.129352
5.0,5,0.133478
4.0,4,0.136766
13.0,13,0.147037
12.0,12,0.156435
10.0,10,0.164312
4.0,4,0.167584
4.0,4,0.170895
4.0,4,0.174073
14.0,14,0.184862
10.0,10,0.192655
6.0,6,0.197462
12.0,12,0.206586
8.0,8,0.213242
9.0,9,0.220191
27.0,27,0.240753
13.0,13,0.250702
5.0,5,0.254631
4.0,4,0.257756
6.0,6,0.262534
7.0,7,0.268025
19.0,19,0.282385
15.0,15,0.294027
9.0,9,0.301043
27.0,27,0.321639
4.0,4,0.324948
7.0,7,0.330525
15.0,15,0.341997
7.0,7,0.347651
6.0,6,0.352365
14.0,14,0.363165
5.0,5,0.367272
3.0,3,0.36988
8.0,8,0.376173
22.0,22,0.392973
14.0,14,0.403721
13.0,13,0.413716
6.0,6,0.418517
5.0,5,0.422504
8.0,8,0.428772
6.0,6,0.43385
10.0,10,0.441597
5.0,5,0.445715
5.0,5,0.449781
8.0,8,0.456179
5.0,5,0.460203
8.0,8,0.466562
6.0,6,0.47144
4.0,4,0.474626
19.0,19,0.489141
7.0,7,0.494632
12.0,12,0.504098
12.0,12,0.513274
7.0,7,0.518835
11.0,11,0.527303
5.0,5,0.53145
7.0,7,0.53706
10.0,10,0.544891
8.0,8,0.551507
5.0,5,0.555607
3.0,3,0.558129
8.0,8,0.564432
9.0,9,0.571443
7.0,7,0.577006
20.0,20,0.592482
16.0,16,0.604806
11.0,11,0.613343
20.0,20,0.628617
8.0,8,0.634927
13.0,13,0.644944
18.0,18,0.658669
17.0,17,0.671737
18.0,18,0.685483
5.0,5,0.689725
6.0,6,0.694604
14.0,14,0.70542
7.0,7,0.710984
4.0,4,0.714202
4.0,4,0.717496
11.0,11,0.726204
5.0,5,0.730348
6.0,6,0.735208
6.0,6,0.740018
9.0,9,0.747124
5.0,5,0.751286
5.0,5,0.755316
9.0,9,0.762466
18.0,18,0.776352
6.0,6,0.781101
27.0,27,0.801755
5.0,5,0.805823
8.0,8,0.81206
3.0,3,0.814664
6.0,6,0.819489
14.0,14,0.830207
7.0,7,0.835781
15.0,15,0.847388
7.0,7,0.852846
14.0,14,0.863673
10.0,10,0.871621
5.0,5,0.875642
5.0,5,0.879602
5.0,5,0.883777
9.0,9,0.890981
11.0,11,0.899549
25.0,25,0.918625
4.0,4,0.922111
11.0,11,0.930537
6.0,6,0.935555
4.0,4,0.938884
12.0,12,0.948275
8.0,8,0.954791
8.0,8,0.961176
3.0,3,0.963951
13.0,13,0.974184
6.0,6,0.979072
39.0,39,1.008667
5.0,5,1.012699
6.0,6,1.017462
5.0,5,1.0216
9.0,9,1.028842
13.0,13,1.038862
6.0,6,1.043779
6.0,6,1.048779
4.0,4,1.052405
5.0,5,1.056368
7.0,7,1.061707
11.0,11,1.070428
9.0,9,1.077518
14.0,14,1.088364
8.0,8,1.094545
7.0,7,1.100183
5.0,5,1.104149
15.0,15,1.115528
6.0,6,1.120435
6.0,6,1.125176
5.0,5,1.129135
10.0,10,1.136957
7.0,7,1.14263
11.0,11,1.15127
14.0,14,1.162056
5.0,5,1.166115
12.0,12,1.175631
7.0,7,1.181268
13.0,13,1.191236
13.0,13,1.201201
5.0,5,1.205336
9.0,9,1.212337
5.0,5,1.216378
21.0,21,1.231998
5.0,5,1.235989
6.0,6,1.240635
6.0,6,1.245302
8.0,8,1.251502
12.0,12,1.26085
7.0,7,1.266335
13.0,13,1.276238
3.0,3,1.278708
5.0,5,1.2826
7.0,7,1.287971
14.0,14,1.298636
6.0,6,1.303368
5.0,5,1.307303
9.0,9,1.314246
7.0,7,1.319874
9.0,9,1.326999
6.0,6,1.331844
14.0,14,1.342638
12.0,12,1.351735
7.0,7,1.357248
5.0,5,1.361182
4.0,4,1.364441
5.0,5,1.368386
8.0,8,1.374583
10.0,10,1.3823
3.0,3,1.384878
4.0,4,1.388078
3.0,3,1.39051
7.0,7,1.396037
13.0,13,1.405998
7.0,7,1.411569
5.0,5,1.415513
13.0,13,1.42534
17.0,17,1.438077
3.0,3,1.440584
7.0,7,1.445947
8.0,8,1.452029
4.0,4,1.45518
9.0,9,1.461931
4.0,4,1.465128
6.0,6,1.46977
17.0,17,1.482328
12.0,12,1.49141
9.0,9,1.498586
7.0,7,1.504172
4.0,4,1.507582
10.0,10,1.51524
3.0,3,1.517779
5.0,5,1.521722
6.0,6,1.526585
7.0,7,1.532093
13.0,13,1.542186
17.0,17,1.555175
12.0,12,1.564311
15.0,15,1.575688
17.0,17,2.371562
13.0,13,2.379585
23.0,23,2.393223
10.0,10,2.399525
12.0,12,2.407282
20.0,20,2.421453
16.0,16,2.432457
5.0,5,2.435755
3.0,3,2.437928
5.0,5,2.441067
8.0,8,2.445846
10.0,10,2.451588
4.0,4,2.453977
24.0,24,2.469016
17.0,17,2.480734
5.0,5,2.484626
8.0,8,2.490283
26.0,26,2.508848
7.0,7,2.514401
17.0,17,2.527395
13.0,13,2.537618
15.0,15,2.549369
4.0,4,2.552722
10.0,10,2.560862
9.0,9,2.568093
11.0,11,2.577019
19.0,19,2.592029
13.0,13,2.602326
9.0,9,2.609617
18.0,18,2.623776
15.0,15,2.63571
7.0,7,2.641424
7.0,7,2.647122
8.0,8,2.65382
21.0,21,2.670519
14.0,14,2.681749
12.0,12,2.691432
24.0,24,2.710366
19.0,19,2.725394
12.0,12,2.734949
14.0,14,2.746124
11.0,11,2.754947
7.0,7,2.760776
7.0,7,2.766502
7.0,7,2.772168
4.0,4,2.77557
13.0,13,2.785793
6.0,6,2.790856
8.0,8,2.797275
11.0,11,2.806102
18.0,18,2.820226
16.0,16,2.832798
13.0,13,2.843203
8.0,8,2.849875
14.0,14,2.861076
6.0,6,2.866054
3.0,3,2.868629
14.0,14,2.87986
12.0,12,2.889482
12.0,12,2.899173
14.0,14,2.910285
6.0,6,2.915181
4.0,4,2.918559
10.0,10,2.926457
5.0,5,2.930743
4.0,4,2.934178
9.0,9,2.941477
12.0,12,2.951208
11.0,11,2.960036
3.0,3,2.96273
4.0,4,2.966188
7.0,7,2.971929
14.0,14,2.98304
9.0,9,2.990228
4.0,4,2.993921
