#{"t_start": 1533144919.7212923, "env_id": "InvertedPendulum-v2"}
r,l,t
5.0,5,0.035182
10.0,10,0.045338
5.0,5,0.051003
3.0,3,0.054538
16.0,16,0.072077
11.0,11,0.083486
7.0,7,0.09139
4.0,4,0.096136
8.0,8,0.105418
14.0,14,0.120655
6.0,6,0.128088
5.0,5,0.133654
3.0,3,0.137412
5.0,5,0.14303
8.0,8,0.151519
12.0,12,0.164994
14.0,14,0.18001
5.0,5,0.185847
25.0,25,0.21206
22.0,22,0.235488
16.0,16,0.253603
11.0,11,0.265662
6.0,6,0.272671
14.0,14,0.28743
11.0,11,0.299015
10.0,10,0.310158
8.0,8,0.318749
13.0,13,0.331904
14.0,14,0.347749
9.0,9,0.356878
4.0,4,0.362432
15.0,15,0.378774
10.0,10,0.389745
25.0,25,0.416671
4.0,4,0.421155
5.0,5,0.427336
20.0,20,0.448925
6.0,6,0.455473
8.0,8,0.464541
14.0,14,0.479245
6.0,6,0.486094
12.0,12,0.507578
5.0,5,0.529516
11.0,11,0.549834
10.0,10,0.560543
10.0,10,0.587345
5.0,5,0.610004
9.0,9,0.619633
16.0,16,0.637237
18.0,18,0.656483
7.0,7,0.664921
8.0,8,0.673957
17.0,17,0.692453
10.0,10,0.703937
5.0,5,0.709838
5.0,5,0.715712
20.0,20,0.737172
3.0,3,0.74124
4.0,4,0.746016
5.0,5,0.752194
6.0,6,0.758957
13.0,13,0.77339
8.0,8,0.782011
11.0,11,0.794201
3.0,3,0.79833
8.0,8,0.806769
6.0,6,0.813805
6.0,6,0.821214
11.0,11,0.832649
9.0,9,0.843028
5.0,5,0.84909
4.0,4,0.854042
21.0,21,0.87623
7.0,7,0.884043
21.0,21,0.905845
10.0,10,0.917463
8.0,8,0.92635
16.0,16,0.944377
14.0,14,0.959803
8.0,8,0.968885
6.0,6,0.975185
14.0,14,0.990569
6.0,6,0.997165
11.0,11,1.009095
20.0,20,1.030506
5.0,5,1.036532
19.0,19,1.056666
10.0,10,1.068179
9.0,9,1.077469
7.0,7,1.085692
10.0,10,1.097073
4.0,4,1.102369
6.0,6,1.109034
12.0,12,1.122826
17.0,17,1.140005
7.0,7,1.148136
7.0,7,1.156229
7.0,7,1.164086
7.0,7,1.172252
3.0,3,1.176389
10.0,10,1.187217
7.0,7,1.195406
4.0,4,1.200135
5.0,5,1.206108
5.0,5,1.212101
12.0,12,1.225193
6.0,6,1.232196
7.0,7,1.24028
7.0,7,1.248327
24.0,24,1.27358
4.0,4,1.278141
8.0,8,1.28731
4.0,4,1.292454
6.0,6,1.299059
5.0,5,1.304631
16.0,16,1.321442
3.0,3,1.325186
5.0,5,1.330945
5.0,5,1.337103
4.0,4,1.342113
24.0,24,1.368695
14.0,14,1.384314
7.0,7,1.392651
13.0,13,1.406989
12.0,12,1.419978
7.0,7,1.427801
19.0,19,1.44767
10.0,10,1.458443
14.0,14,1.473562
5.0,5,1.479424
4.0,4,1.484315
5.0,5,1.490467
