#{"t_start": 1534300431.8999326, "env_id": "InvertedPendulum-v2"}
r,l,t
5.0,5,0.017032
7.0,7,0.024504
19.0,19,0.044551
4.0,4,0.04912
15.0,15,0.065113
13.0,13,0.07869
4.0,4,0.083345
11.0,11,0.094965
5.0,5,0.100388
16.0,16,0.116981
5.0,5,0.122506
13.0,13,0.136014
17.0,17,0.153975
7.0,7,0.161293
8.0,8,0.17001
23.0,23,0.193643
10.0,10,0.204392
18.0,18,0.222734
12.0,12,0.235687
18.0,18,0.253846
20.0,20,0.274814
10.0,10,0.286077
12.0,12,0.299113
12.0,12,0.312354
3.0,3,0.316023
30.0,30,0.348695
8.0,8,0.35761
9.0,9,0.367655
36.0,36,0.40568
12.0,12,0.419106
16.0,16,0.436362
3.0,3,0.440063
5.0,5,0.446447
7.0,7,0.454009
10.0,10,0.465405
8.0,8,0.474251
7.0,7,0.482122
15.0,15,0.498336
4.0,4,0.503022
8.0,8,0.511662
4.0,4,0.516442
9.0,9,0.526417
8.0,8,0.535469
10.0,10,0.546531
13.0,13,0.560361
9.0,9,0.570151
6.0,6,0.576909
7.0,7,0.584828
22.0,22,0.607999
31.0,31,0.641912
6.0,6,0.648879
5.0,5,0.654918
11.0,11,0.667174
18.0,18,0.686508
12.0,12,0.69945
11.0,11,0.711496
9.0,9,0.721182
21.0,21,0.743707
4.0,4,0.748262
7.0,7,0.755967
17.0,17,0.774051
11.0,11,0.785949
6.0,6,0.792968
7.0,7,0.800954
11.0,11,0.812802
16.0,16,0.829879
28.0,28,0.860581
23.0,23,0.884919
8.0,8,0.893982
6.0,6,0.900738
11.0,11,0.912847
9.0,9,0.92311
11.0,11,0.935395
9.0,9,0.945231
16.0,16,0.962198
9.0,9,0.971806
6.0,6,0.97896
6.0,6,0.985648
4.0,4,0.990538
14.0,14,1.005511
16.0,16,1.023232
13.0,13,1.037577
5.0,5,1.043402
5.0,5,1.04942
18.0,18,1.06885
9.0,9,1.078597
24.0,24,1.105205
12.0,12,1.117821
13.0,13,1.131458
9.0,9,1.141059
21.0,21,1.163126
8.0,8,1.171477
5.0,5,1.177166
11.0,11,1.188748
4.0,4,1.193297
6.0,6,1.19981
5.0,5,1.205391
5.0,5,1.211228
12.0,12,1.223738
6.0,6,1.230114
21.0,21,1.252187
6.0,6,1.258661
8.0,8,1.267147
6.0,6,1.273687
19.0,19,1.29415
7.0,7,1.301741
8.0,8,1.31026
5.0,5,1.31576
4.0,4,1.320244
11.0,11,1.331681
5.0,5,1.337136
11.0,11,1.348309
10.0,10,1.358544
6.0,6,1.364789
25.0,25,1.38943
6.0,6,1.395403
10.0,10,1.403935
8.0,8,1.410568
13.0,13,1.420192
13.0,13,1.429932
10.0,10,1.4365
10.0,10,1.444774
6.0,6,1.448867
7.0,7,1.455052
5.0,5,1.458445
18.0,18,1.471242
5.0,5,1.474578
9.0,9,1.481903
20.0,20,1.495487
9.0,9,1.502854
9.0,9,1.508487
7.0,7,1.514335
8.0,8,1.519696
13.0,13,1.528987
5.0,5,1.534034
11.0,11,1.540891
4.0,4,1.545219
17.0,17,1.557373
9.0,9,1.563352
22.0,22,1.579859
7.0,7,1.584858
8.0,8,1.590484
4.0,4,1.59427
16.0,16,1.605709
9.0,9,1.611458
23.0,23,1.629083
