#{"t_start": 1533109545.1534832, "env_id": "InvertedPendulum-v2"}
r,l,t
4.0,4,0.034699
14.0,14,0.065487
4.0,4,0.070128
7.0,7,0.097327
6.0,6,0.120333
8.0,8,0.128993
7.0,7,0.159893
5.0,5,0.177618
5.0,5,0.182971
5.0,5,0.188474
12.0,12,0.209128
10.0,10,0.243845
4.0,4,0.261456
7.0,7,0.269017
12.0,12,0.296725
6.0,6,0.311437
10.0,10,0.336677
6.0,6,0.351507
8.0,8,0.383955
9.0,9,0.409401
4.0,4,0.414083
9.0,9,0.432154
5.0,5,0.444169
5.0,5,0.45985
7.0,7,0.477984
6.0,6,0.488682
6.0,6,0.495596
11.0,11,0.535418
7.0,7,0.549491
5.0,5,0.580505
5.0,5,0.58609
5.0,5,0.607702
13.0,13,0.649273
7.0,7,0.657107
4.0,4,0.677557
4.0,4,0.682028
3.0,3,0.685532
6.0,6,0.724297
4.0,4,0.728871
3.0,3,0.752714
4.0,4,0.757333
8.0,8,0.781787
12.0,12,0.804461
4.0,4,0.808957
4.0,4,0.813424
4.0,4,0.84635
5.0,5,0.8522
7.0,7,0.888048
10.0,10,0.918645
5.0,5,0.924029
5.0,5,0.947415
11.0,11,0.977193
6.0,6,0.983617
9.0,9,1.012747
5.0,5,1.032198
6.0,6,1.038775
4.0,4,1.043136
6.0,6,1.063514
6.0,6,1.070007
5.0,5,1.109688
6.0,6,1.116428
6.0,6,1.138118
7.0,7,1.171254
6.0,6,1.205983
5.0,5,1.211503
9.0,9,1.221093
5.0,5,1.242966
8.0,8,1.251547
5.0,5,1.271096
6.0,6,1.277766
11.0,11,1.305348
5.0,5,1.327264
13.0,13,1.340622
7.0,7,1.361413
4.0,4,1.382192
6.0,6,1.388491
8.0,8,1.413478
9.0,9,1.423433
8.0,8,1.432007
5.0,5,1.437494
9.0,9,1.463621
9.0,9,1.48981
7.0,7,1.497488
4.0,4,1.518067
10.0,10,1.528881
9.0,9,1.551633
11.0,11,1.579573
10.0,10,1.606353
6.0,6,1.612784
5.0,5,1.61832
8.0,8,1.646924
5.0,5,1.652453
11.0,11,1.680382
4.0,4,1.684881
7.0,7,1.705622
3.0,3,1.708882
8.0,8,1.730486
12.0,12,1.759522
5.0,5,1.765205
9.0,9,1.791083
5.0,5,1.796678
9.0,9,1.822404
5.0,5,1.827892
6.0,6,1.834285
3.0,3,1.853704
4.0,4,1.85824
9.0,9,1.867905
6.0,6,1.890795
4.0,4,1.895467
12.0,12,1.924704
5.0,5,1.930302
9.0,9,1.956412
5.0,5,1.962227
6.0,6,1.985054
10.0,10,1.995964
6.0,6,2.018765
6.0,6,2.025447
8.0,8,2.050593
6.0,6,2.057299
6.0,6,2.08034
4.0,4,2.085073
7.0,7,2.092839
5.0,5,2.114611
4.0,4,2.119098
7.0,7,2.143292
4.0,4,2.148053
4.0,4,2.152534
3.0,3,2.155857
11.0,11,2.181503
4.0,4,2.202103
5.0,5,2.207746
4.0,4,2.212224
7.0,7,2.236199
5.0,5,2.241783
8.0,8,2.266263
4.0,4,2.270679
3.0,3,2.290264
8.0,8,2.299368
4.0,4,2.304102
5.0,5,2.309835
4.0,4,2.330163
4.0,4,2.334787
12.0,12,2.347942
5.0,5,2.375434
5.0,5,2.381114
7.0,7,2.401548
4.0,4,2.406294
4.0,4,2.410776
5.0,5,2.416364
12.0,12,2.445689
6.0,6,2.469025
5.0,5,2.474574
9.0,9,2.500577
4.0,4,2.505087
4.0,4,2.50967
6.0,6,2.53226
4.0,4,2.536702
3.0,3,2.553201
5.0,5,2.558738
10.0,10,2.585362
11.0,11,2.597099
5.0,5,2.615379
11.0,11,2.643353
3.0,3,2.646777
7.0,7,2.65463
8.0,8,2.679685
14.0,14,2.7109
8.0,8,2.719186
10.0,10,2.746212
4.0,4,2.750825
4.0,4,2.771616
4.0,4,2.776232
5.0,5,2.79526
4.0,4,2.799976
5.0,5,2.80548
8.0,8,2.830412
5.0,5,2.835829
5.0,5,2.857383
6.0,6,2.86443
3.0,3,2.867835
4.0,4,2.888721
4.0,4,2.893419
6.0,6,2.899987
6.0,6,2.922883
8.0,8,2.931487
4.0,4,2.952111
7.0,7,2.960052
3.0,3,2.96351
5.0,5,2.983367
8.0,8,2.992142
5.0,5,3.013802
5.0,5,3.019565
5.0,5,3.025112
6.0,6,3.031707
5.0,5,3.051195
6.0,6,3.057858
15.0,15,3.090102
7.0,7,3.113755
