,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label,x-tsne,y-tsne,x-bin,y-bin
38,0.45497304,2.2423062,0.28587848,1.8613613,1.1408135,-1.7229886,-0.728059,0.44412592,0.1775845,-0.18659958,-0.13483326,2.0,-14.983197,-10.575921,-14,-10
39,0.3903954,2.2560067,0.28532603,1.8290106,1.1359214,-1.8350343,-0.79466516,-0.23634832,0.16119932,-0.62693185,-0.07689551,1.0,-13.538887,-10.239351,-13,-10
40,0.32297227,2.2661564,0.2849902,1.79574,1.1312207,-1.6930379,-0.7562646,0.33648375,0.17918807,-0.22657643,-0.13466306,2.0,-14.670481,-10.725761,-14,-10
41,0.2623714,2.259657,0.2844899,1.7594334,1.1329843,-1.7379373,-0.6609144,-0.50314736,0.16120248,-0.713058,0.08863238,1.0,-12.910119,-10.450261,-12,-10
42,0.20888683,2.2452648,0.2841612,1.7199384,1.1383163,-1.5342487,-0.5592681,0.17439677,0.1794352,-0.3258095,-0.046166252,2.0,-14.155895,-10.988958,-14,-10
43,0.16117737,2.2238116,0.28380254,1.6782418,1.1383952,-1.6192942,-0.5061822,-0.6400827,0.16480939,-0.7772196,-0.04027466,1.0,-12.434208,-10.826316,-12,-10
44,0.11744554,2.1969814,0.28367972,1.63481,1.133006,-1.4280419,-0.44590443,0.06993612,0.1820008,-0.38345835,-0.17888238,2.0,-13.726991,-11.376988,-13,-11
45,0.07613662,2.16965,0.28352302,1.58824,1.1312468,-1.4801257,-0.44160995,-0.6471233,0.1680007,-0.87279725,0.048441082,1.0,-12.136378,-11.146578,-12,-11
46,0.03626106,2.143044,0.28356355,1.538849,1.1325077,-1.2978135,-0.40409252,0.07882822,0.1837801,-0.47308272,-0.10471453,2.0,-13.421677,-11.72821,-13,-11
47,-0.0032096482,2.1176784,0.28354108,1.4867654,1.1370023,-1.3642977,-0.43210897,-0.62194836,0.1701771,-0.9523154,0.11228693,1.0,-11.937516,-11.415661,-11,-11
48,-0.043057743,2.093831,0.2836838,1.4325132,1.1433427,-1.1921057,-0.41216668,0.10600809,0.18474054,-0.5452127,-0.0444703,2.0,-13.142502,-12.027045,-13,-12
49,-0.0839565,2.0692086,0.28378412,1.3775238,1.143231,-1.3147771,-0.4647053,-0.6319889,0.17253445,-0.9725858,-0.04565484,1.0,-11.7712345,-11.677909,-11,-11
50,-0.12705226,2.0437531,0.28402728,1.3223152,1.138129,-1.1565831,-0.46751574,0.0879071,0.18547851,-0.55599415,-0.16701671,2.0,-12.93274,-12.225917,-12,-12
51,-0.17323445,2.0194473,0.28416747,1.2660929,1.1351376,-1.2603083,-0.5537358,-0.6016325,0.17283426,-1.006296,0.036409233,1.0,-11.555165,-11.962099,-11,-11
52,-0.22287957,1.9982479,0.28439316,1.2084992,1.1370691,-1.0945067,-0.5573652,0.13690826,0.18480888,-0.59660417,-0.077124536,2.0,-12.698424,-12.491708,-12,-12
53,-0.2756935,1.9791651,0.28447697,1.1502781,1.1357701,-1.2204127,-0.6436865,-0.555557,0.1720184,-1.0234207,-0.044209383,1.0,-11.35699,-12.27897,-11,-12
54,-0.33214667,1.9621344,0.28464982,1.0916843,1.1325269,-1.0583274,-0.65355825,0.17292443,0.18403934,-0.6118083,-0.12363385,2.0,-12.452228,-12.761217,-12,-12
55,-0.39289907,1.9487514,0.28465405,1.0317376,1.1360922,-1.1649598,-0.7640778,-0.48342642,0.17060325,-1.0605972,0.10817791,2.0,-11.078757,-12.677227,-11,-12
56,-0.46093076,1.8700315,0.28434268,0.94505525,1.144831,-1.2876774,-0.8564876,-1.0769863,0.17272677,-1.4468386,0.025399445,1.0,-10.4293,-12.548886,-10,-12
57,-0.53339547,1.7969224,0.28457144,0.85996383,1.1476024,-1.145176,-0.87908775,-0.37478057,0.18487842,-1.0161788,-0.045838438,2.0,-10.652488,-13.239627,-10,-13
58,-0.6101966,1.7402748,0.2849351,0.7801295,1.1470096,-1.2307187,-0.9801262,-0.7644123,0.17916398,-1.2776968,-0.054894123,1.0,-10.189675,-13.138824,-10,-13
59,-0.6918922,1.6986259,0.28542548,0.70599943,1.1457,-1.0998474,-1.0105283,-0.09396986,0.18679711,-0.83993566,-0.06321932,2.0,-10.445632,-13.747316,-10,-13
60,-0.778361,1.6716332,0.28568545,0.63770616,1.1441971,-1.1847085,-1.113313,-0.47773734,0.17503235,-1.0942148,-0.060966,2.0,-9.9453335,-13.632468,-9,-13
61,-0.8715103,1.6231095,0.28550518,0.56044966,1.1428152,-1.1982626,-1.193124,-0.5081178,0.17272067,-1.1198055,-0.060113207,2.0,-9.777152,-13.735241,-9,-13
62,-0.9666847,1.5791779,0.28522184,0.48438686,1.141624,-1.1785858,-1.0883418,-0.36359018,0.17198591,-1.0473416,-0.05432243,2.0,-9.56463,-13.866736,-9,-13
63,-1.046566,1.5483886,0.2849698,0.41165382,1.1410452,-1.1734006,-0.8580549,-0.28659442,0.17319371,-1.026798,-0.048218682,2.0,-9.185377,-13.985624,-9,-13
64,-1.1109496,1.5179312,0.2849395,0.33735877,1.1408334,-1.1973759,-0.66412455,-0.35753086,0.17797157,-1.0957848,-0.045100957,2.0,-8.738146,-14.080285,-8,-14
65,-1.1623985,1.4787968,0.2853229,0.25822842,1.1407753,-1.2249119,-0.5038326,-0.45260274,0.18494807,-1.1774651,-0.04423352,2.0,-8.3067465,-14.179257,-8,-14
66,-1.2033637,1.4306841,0.28619608,0.17429991,1.1407259,-1.2472237,-0.37671006,-0.5291381,0.19219935,-1.2452838,-0.04472117,2.0,-7.992312,-14.262249,-7,-14
67,-1.2362398,1.375978,0.28736407,0.08674204,1.1406049,-1.2618874,-0.28175077,-0.577825,0.19422714,-1.2905278,-0.045870297,1.0,-7.7450333,-14.351431,-7,-14
68,-1.261011,1.3555464,0.28837556,0.011417015,1.1403178,-1.0976039,-0.15354536,0.1283057,0.1886332,-0.86533415,-0.048531357,2.0,-6.906874,-13.593864,-6,-13
69,-1.2814449,1.3463699,0.2893417,-0.060746826,1.139993,-1.2174848,-0.162104,-0.36522096,0.19179778,-1.1891624,-0.0472421,2.0,-7.3253036,-14.163235,-7,-14
70,-1.3021321,1.3045799,0.29030645,-0.1459943,1.1396621,-1.2511736,-0.16027416,-0.4930362,0.18932156,-1.2740055,-0.04835464,2.0,-7.2587056,-14.362558,-7,-14
71,-1.3230036,1.256929,0.29106462,-0.23376237,1.139231,-1.2511898,-0.16643687,-0.47672248,0.18590173,-1.2679683,-0.049627367,2.0,-7.0842814,-14.372653,-7,-14
72,-1.3447806,1.2141289,0.29160565,-0.31998107,1.1387115,-1.2373804,-0.18433207,-0.40015525,0.18293819,-1.2257401,-0.050512966,2.0,-6.864923,-14.282549,-6,-14
73,-1.3681458,1.180563,0.29197225,-0.40299416,1.137889,-1.2176758,-0.2084074,-0.3008901,0.18072899,-1.1679643,-0.058162697,2.0,-6.6251054,-14.163078,-6,-14
74,-1.3931504,1.157585,0.29221353,-0.48201442,1.1357816,-1.1945809,-0.22844398,-0.19776063,0.17919756,-1.1013283,-0.081234895,2.0,-6.411252,-13.996144,-6,-13
75,-1.4192916,1.1453323,0.29236868,-0.5565342,1.1312015,-1.167985,-0.2388984,-0.095785476,0.17815399,-1.027738,-0.11805614,2.0,-6.193531,-13.85386,-6,-13
76,-1.4457198,1.1433997,0.2924659,-0.62619156,1.123091,-1.1380471,-0.23582512,-0.00037439927,0.17746267,-0.9498323,-0.16711505,2.0,-5.986554,-13.682266,-5,-13
77,-1.4713446,1.1508588,0.29252538,-0.6907841,1.1105019,-1.1048819,-0.2165037,0.0838318,0.17702043,-0.86993957,-0.22724317,2.0,-5.7942696,-13.504304,-5,-13
78,-1.494911,1.1663553,0.2925611,-0.75023705,1.0925646,-1.0684412,-0.1791512,0.15329583,0.1767478,-0.78966534,-0.29767326,2.0,-5.6147604,-13.305831,-5,-13
79,-1.5150617,1.1882223,0.29258242,-0.8045501,1.0684553,-1.0284829,-0.122689515,0.20556349,0.17658438,-0.7097715,-0.37802976,2.0,-5.4515777,-13.096716,-5,-13
80,-1.5303801,1.2145857,0.292595,-0.8537461,1.0373663,-0.984583,-0.04656017,0.23911044,0.17648554,-0.63018966,-0.4682826,2.0,-5.299849,-12.867237,-5,-12
81,-1.5394232,1.2434517,0.29260206,-0.8978195,0.9984801,-0.9361664,0.0494142,0.25317022,0.1764194,-0.5500953,-0.56868404,2.0,-5.168098,-12.61457,-5,-12
82,-1.5407472,1.2727789,0.29260492,-0.9366898,0.9509491,-0.88254994,0.16512191,0.24759543,0.17636429,-0.46800518,-0.67970073,2.0,-5.029013,-12.315596,-5,-12
83,-1.5329248,1.3005371,0.29260385,-0.97016424,0.8938812,-0.82299477,0.3002096,0.22277911,0.17630626,-0.3818815,-0.8019498,2.0,-4.895213,-11.997407,-4,-11
84,-1.51487,1.3255373,0.2925963,-0.99791986,0.8268994,-0.7564418,0.44534796,0.19480543,0.17618696,-0.28966743,-0.922489,2.0,-4.778843,-11.640303,-4,-11
85,-1.4860486,1.347377,0.29258108,-1.019639,0.7501757,-0.68504685,0.59508955,0.16223681,0.17608428,-0.19359766,-1.0405109,2.0,-4.664684,-11.273193,-4,-11
86,-1.4462297,1.3655486,0.29256,-1.0350522,0.66382265,-0.6099424,0.74667406,0.12453642,0.17601569,-0.09296731,-1.1582168,2.0,-4.5654864,-10.915844,-4,-10
87,-1.3953483,1.3796556,0.29253477,-1.0437837,0.567791,-0.53132397,0.8982663,0.0844643,0.17596379,0.01482059,-1.2773691,2.0,-4.4765015,-10.5556,-4,-10
88,-1.333458,1.3896393,0.29250592,-1.045286,0.46190295,-0.44923383,1.0484508,0.045777176,0.1759152,0.13251333,-1.3993725,2.0,-4.394058,-10.190087,-4,-10
89,-1.2607071,1.3958437,0.29247364,-1.0388498,0.3458774,-0.36385417,1.1959823,0.012446081,0.17586638,0.26241562,-1.525355,2.0,-4.321063,-9.83121,-4,-9
90,-1.1773345,1.3990271,0.29243806,-1.0236366,0.21934968,-0.27561492,1.3396349,-0.011575979,0.17582081,0.40624967,-1.656246,2.0,-4.26115,-9.4917,-4,-9
91,-1.0836723,1.4003592,0.29239967,-0.9987144,0.081884876,-0.18522969,1.4780875,-0.022384899,0.17578548,0.5652058,-1.7550341,2.0,-4.2149587,-9.16358,-4,-9
92,-0.9802441,1.4004245,0.29236484,-0.96342456,-0.06700547,-0.09967146,1.607283,-0.035255462,0.17590685,0.72964954,-1.7550341,0.0,-4.1862125,-8.857936,-4,-8
93,-0.8661011,1.4177027,0.29224148,-0.9111928,-0.228048,0.09064711,1.7721331,0.3107871,0.17351948,1.092761,-1.7550341,0.0,-4.196128,-8.124944,-4,-8
94,-0.74035025,1.4722167,0.29201847,-0.83561665,-0.40197748,0.27686727,1.9251909,0.67776364,0.17279273,1.4577521,-1.7550341,0.0,-4.249074,-6.804918,-4,-6
95,-0.6039963,1.5653776,0.29115996,-0.7364662,-0.58938515,0.45571154,2.0623453,1.0533118,0.15701799,1.8280069,-1.7550341,0.0,-4.2863226,-5.8823137,-4,-5
96,-0.45847687,1.6974857,0.28889003,-0.6137162,-0.7909356,0.6175135,2.1757083,1.4252756,0.13282022,2.1938932,-1.7550341,0.0,-4.2855234,-5.3146234,-4,-5
97,-0.30656934,1.8393687,0.27192688,-0.46984586,-1.0071576,0.68425757,2.2365837,1.2380042,-0.27945295,2.4868479,-1.7550341,0.0,-4.2048135,-4.839645,-4,-4
98,-0.15246305,1.9577914,0.23230615,-0.311816,-1.2385997,0.66565794,2.2353392,0.97517395,-0.5356816,2.6358767,-1.7550341,0.0,-4.1250024,-4.4969573,-4,-4
99,-0.0003739229,2.046657,0.18122788,-0.14907005,-1.4858897,0.5792052,2.1830306,0.6738134,-0.61949074,2.6314363,-1.7550341,2.0,-4.0451326,-4.2591157,-4,-4
100,0.14190312,2.06967,0.10441527,0.003324909,-1.7196404,0.45050782,1.9350208,-0.15931657,-1.331519,2.2705173,-1.7550341,2.0,-3.9813018,-3.572927,-3,-3
101,0.26650584,2.0597105,-0.018524388,0.1420285,-1.8273865,0.55134994,1.7456285,-0.13371427,-1.9325774,2.258002,-0.7409895,2.0,-1.798762,3.5235605,-1,3
102,0.37792122,2.0145166,-0.17995764,0.2717719,-1.8520156,0.46720657,1.5679642,-0.8144407,-2.4719145,1.9871564,-0.03456848,1.0,-2.2135527,3.7096107,-2,3
103,0.47772616,1.9785626,-0.31247938,0.37752074,-1.8368516,0.39931616,1.4252682,0.053128075,-1.0851026,1.5069283,0.27202344,2.0,-3.2895613,4.061701,-3,4
104,0.56703866,1.9252076,-0.4183013,0.455247,-1.8002787,0.21442339,1.2756385,-1.1331685,-1.6845955,1.1099101,0.5340676,1.0,-3.6245978,4.272215,-3,4
105,0.6474879,1.8487102,-0.49669543,0.50587195,-1.7572734,0.12425701,1.1823801,-0.39053956,-0.27838448,0.66230613,0.42957452,2.0,-5.5111985,4.1797895,-5,4
106,0.72077024,1.7829176,-0.5424858,0.5388586,-1.7082332,0.07488178,1.077518,-0.92628247,-0.71961856,0.56026113,0.6812948,1.0,-4.9570265,4.3716245,-4,4
107,0.78707975,1.7273781,-0.55578005,0.55426264,-1.6536447,-0.011216344,0.99162537,-0.1958946,0.67797136,0.114315785,0.56570107,1.0,-7.361368,3.8154345,-7,3
108,0.8467992,1.7492113,-0.4750063,0.5408379,-1.6039333,-0.08804319,0.89558166,0.55418164,2.0567133,-0.33803806,0.56189054,1.0,-10.472548,2.936774,-10,2
109,0.89892656,1.8505967,-0.3014088,0.4982309,-1.549812,-0.15847056,0.7822481,1.3262529,3.417512,-0.7950137,0.6733259,1.0,-12.298225,2.0541003,-12,2
110,0.94195503,2.033931,-0.03618393,0.42620772,-1.4817705,-0.22508328,0.6448813,2.1221333,4.7608705,-1.2546331,0.90199006,0.0,-13.242702,1.7651027,-13,1
111,0.9739825,2.168166,0.23325384,0.32950568,-1.3939372,-0.4224296,0.48301673,0.39071372,3.5445724,-1.5648011,1.1571414,0.0,-12.944216,3.2941153,-12,3
112,0.9936288,2.0841436,0.3994755,0.21190213,-1.2852123,-0.6810522,0.30306762,-2.091133,1.6768992,-1.9044272,1.4127378,1.0,-11.889074,9.575186,-11,9
113,1.0044508,1.828561,0.4609823,0.09407959,-1.166791,-0.64710987,0.24544238,-2.7374103,0.6086919,-1.5790168,1.3943928,1.0,-11.59833,10.791004,-11,10
114,1.0126001,1.5467687,0.47013932,0.00076561107,-1.0527967,-0.53053313,0.23015718,-2.6461143,0.08072254,-1.1390659,1.3047926,1.0,-11.197257,11.302471,-11,11
115,1.0201833,1.2914568,0.45475164,-0.06488433,-0.94638276,-0.3950408,0.22926879,-2.2615876,-0.14604652,-0.7154353,1.2091519,1.0,-8.61614,11.004725,-8,11
116,1.0269063,1.0720536,0.430071,-0.108959116,-0.8469444,-0.31371605,0.20552817,-1.9763206,-0.21132627,-0.46543613,1.1342235,1.0,-7.937569,11.237662,-7,11
117,1.0313349,0.87905186,0.40398028,-0.14033966,-0.7529248,-0.2659117,0.16584854,-1.7661781,-0.19759384,-0.31916377,1.0766582,1.0,-7.333836,11.4959135,-7,11
118,1.0325698,0.70620537,0.38013628,-0.16397816,-0.6630328,-0.23436674,0.11769608,-1.5959796,-0.15034689,-0.2238243,1.0332986,1.0,-6.745852,11.738706,-6,11
119,1.0301265,0.5499442,0.35991398,-0.18232751,-0.57618445,-0.21102136,0.064819604,-1.451563,-0.09341,-0.15414096,1.0022386,1.0,-6.098922,11.980138,-6,11
120,1.0237356,0.40791553,0.343526,-0.19660258,-0.4914428,-0.19166139,0.009333841,-1.3249376,-0.038427245,-0.09674805,0.98178023,1.0,-5.364356,12.191678,-5,12
121,1.0132504,0.27848822,0.3306452,-0.20736162,-0.40800643,-0.17406467,-0.04754373,-1.2109495,0.0096413875,-0.044508867,0.97031724,1.0,-4.585136,12.40085,-4,12
122,0.9985942,0.16050011,0.32074055,-0.21481684,-0.3252009,-0.15711302,-0.105122924,-1.1061606,0.049351286,0.006257614,0.9663476,1.0,-3.7465785,12.60787,-3,12
123,0.9797301,0.053100366,0.31324875,-0.21900538,-0.24246974,-0.14030242,-0.1630233,-1.0082691,0.08097945,0.05731722,0.9684887,1.0,-2.8983996,12.802365,-2,12
124,0.95664126,-0.044355348,0.3076541,-0.21988516,-0.15936457,-0.12345685,-0.22104163,-0.9157393,0.105537705,0.109405234,0.9754834,1.0,-2.0854642,12.973505,-2,12
125,0.92932314,-0.13237473,0.30351883,-0.21738307,-0.07553465,-0.10656503,-0.27907205,-0.8275508,0.124253236,0.16272976,0.9862,1.0,-1.314243,13.117775,-1,13
126,0.8977767,-0.21137518,0.30048785,-0.21142109,0.009283155,-0.08968839,-0.3370587,-0.7430222,0.13831393,0.21725218,0.99962866,1.0,-0.6152728,13.224804,0,13
127,0.8620055,-0.28171372,0.29828194,-0.20192689,0.095274165,-0.07291094,-0.394969,-0.6616908,0.14875957,0.272836,1.014877,1.0,0.022432422,13.29488,0,13
128,0.8220174,-0.34370622,0.2966862,-0.18883741,0.18255524,-0.056313913,-0.4527799,-0.58322954,0.15644969,0.32932097,1.0311649,2.0,0.6584553,13.32761,0,13
129,0.7766325,-0.3974985,0.29553804,-0.17324752,0.28030765,-0.039880507,-0.54306287,-0.50657916,0.16207948,0.35101375,1.2705407,1.0,2.0571492,13.274775,2,13
130,0.7262353,-0.4416363,0.29468086,-0.15397121,0.38740388,-0.0144524425,-0.5902693,-0.39634955,0.1652385,0.44394016,1.2599456,1.0,2.6685312,13.161545,2,13
131,0.6721979,-0.47681007,0.29367757,-0.12951446,0.49365807,0.0014222048,-0.6429223,-0.33368304,0.15906167,0.51246357,1.2499532,1.0,3.077888,13.0581255,3,13
132,0.6143255,-0.5056825,0.29218557,-0.10070062,0.598999,0.016508194,-0.6954758,-0.27531368,0.15122725,0.57974124,1.2376242,1.0,3.4017732,12.9587345,3,12
133,0.5526377,-0.5284422,0.29016685,-0.06756314,0.7032362,0.03149454,-0.7476243,-0.21650341,0.14368321,0.6472365,1.2229708,0.0,3.6864135,12.847591,3,12
134,0.48322752,-0.5724154,0.28751045,-0.04205174,0.81672645,-0.06866618,-0.9068885,-0.68257695,0.13306713,0.34223136,1.4634895,2.0,4.481069,13.4385605,4,13
135,0.40236017,-0.6624021,0.2859842,-0.0359448,0.9498123,-0.16369244,-1.0623643,-1.1034958,0.17025247,0.04269398,1.6674037,1.0,4.7662454,14.092954,4,14
136,0.31717947,-0.74552524,0.2858778,-0.026158523,1.0878264,-0.037677698,-1.0251843,-0.5459119,0.17828397,0.45611808,1.5844618,1.0,4.8485494,13.2859,4,13
137,0.23671432,-0.77346677,0.28496894,0.010544331,1.1965526,0.06358051,-0.91564035,-0.043771658,0.1515997,0.88595796,0.82761526,0.0,12.744209,8.355692,12,8
138,0.15979894,-0.7899527,0.2835715,0.056054372,1.2409803,-0.017166374,-0.95284134,-0.32431802,0.15930045,0.72502106,0.23509052,0.0,18.674171,3.7415926,18,3
139,0.07932847,-0.8280018,0.28342253,0.09311762,1.2501814,-0.06292304,-1.0098412,-0.46344942,0.18553743,0.62356156,-0.06142273,0.0,18.90781,3.0825715,18,3
140,-0.0057317694,-0.87770444,0.28445458,0.12494322,1.2425562,-0.089032516,-1.0768049,-0.5468132,0.19582874,0.5621492,-0.19273028,2.0,19.032223,2.62282,19,2
141,-0.09601963,-0.93601483,0.28588623,0.15293527,1.228033,-0.1104089,-1.1522363,-0.62763005,0.19822906,0.504291,-0.23909009,2.0,19.098637,2.269438,19,2
142,-0.19151828,-0.99777454,0.28731486,0.17933585,1.2118068,-0.10892571,-1.2191477,-0.61229897,0.1963199,0.5126424,-0.23986176,2.0,19.097115,1.9484472,19,1
143,-0.29192385,-1.0573723,0.28844908,0.20657782,1.196509,-0.10368287,-1.2865419,-0.58567035,0.19021486,0.5305853,-0.21949616,2.0,19.0726,1.5868664,19,1
144,-0.3973099,-1.1145651,0.28909087,0.23485254,1.1832502,-0.09931315,-1.3555613,-0.56589663,0.18223067,0.5448707,-0.19166748,2.0,19.036083,1.2499301,19,1
145,-0.5077676,-1.1700869,0.28918356,0.26388505,1.1723154,-0.096416034,-1.4256207,-0.5535155,0.1742274,0.5542276,-0.16348241,2.0,18.997925,0.9852701,18,0
146,-0.62085736,-1.1811708,0.28846717,0.2851726,1.1592546,0.29142857,-1.4023527,0.55647665,0.15677008,0.21776558,-0.27704304,2.0,14.110838,-5.9331574,14,-5
147,-0.7341836,-1.1018436,0.2870386,0.27163467,1.130485,0.450584,-1.4665918,0.81330407,0.15563363,-0.4155638,-0.4998714,2.0,13.92465,-7.4839997,13,-7
