3.126305341720581055e-02 6.032168865203857422e-03 2.581137418746948242e-01 1.720032215118408203e+00 2.382308840751647949e-01 5.144113302230834961e-02 1.587301492691040039e-02 1.598539590835571289e+00 1.402366638183593750e+00 1.634874939918518066e-02 6.512262821197509766e-01 3.639900684356689453e-01 1.865437626838684082e-02 6.092756986618041992e-03 4.775279760360717773e-02 1.473369717597961426e+00 3.687906265258789062e-02 6.550359725952148438e-02 2.450414896011352539e-01 2.104252576828002930e-03 1.719039082527160645e-01 2.376862764358520508e-01 1.351988911628723145e-01 5.952538847923278809e-01 7.347035408020019531e-02 1.122268438339233398e-01 2.966783642768859863e-01 4.893094301223754883e-04 6.062940359115600586e-01 2.893790006637573242e-01 4.800799489021301270e-02 5.956516265869140625e-01 9.247630238533020020e-01 4.311451911926269531e-01 1.894310116767883301e-05 2.298589944839477539e-01 3.695625066757202148e-02 1.152427673339843750e+00 1.534070968627929688e-01 1.350596547126770020e-03 4.476273655891418457e-01 1.430925846099853516e+00 1.483420133590698242e-01 1.406053900718688965e-01 4.879540205001831055e-02 9.112149477005004883e-03 1.604011654853820801e-02 9.703326225280761719e-02 1.067981123924255371e-03 2.338635325431823730e-01 4.234507679939270020e-03 1.414216041564941406e+00 1.501140356063842773e+00 1.054598808288574219e+00 3.945273160934448242e-02 4.774257540702819824e-04 8.436650037765502930e-03 7.751435041427612305e-04 1.715272665023803711e-03 1.926617860794067383e+00 7.221300005912780762e-01 3.331162333488464355e-01 2.069681882858276367e-03 1.583525538444519043e-01
4.874664545059204102e-02 1.627847552299499512e-03 2.307921648025512695e-01 1.592206239700317383e+00 1.952628493309020996e-01 1.914745569229125977e-02 8.394062519073486328e-03 1.442596435546875000e+00 1.494824886322021484e+00 2.784273028373718262e-02 6.071104407310485840e-01 3.678018450736999512e-01 1.203653216361999512e-02 4.313215613365173340e-03 6.010162830352783203e-02 1.353567600250244141e+00 2.107396721839904785e-02 1.281269788742065430e-01 2.819632887840270996e-01 2.965703606605529785e-04 8.367103338241577148e-02 1.220969557762145996e-01 1.199213266372680664e-01 5.897200107574462891e-01 1.117845773696899414e-01 1.015354394912719727e-01 3.313925862312316895e-01 3.718957304954528809e-05 7.522922754287719727e-01 3.580893874168395996e-01 3.190997242927551270e-02 6.700091361999511719e-01 8.749912381172180176e-01 3.580857515335083008e-01 1.148298382759094238e-03 2.883898615837097168e-01 3.922402858734130859e-02 1.033478260040283203e+00 9.566974639892578125e-02 4.475846886634826660e-03 5.756568908691406250e-01 1.395601272583007812e+00 1.166990995407104492e-01 1.841026544570922852e-01 4.338803887367248535e-02 1.630619168281555176e-03 1.183149218559265137e-02 8.192354440689086914e-02 2.998799085617065430e-03 2.935360074043273926e-01 3.756850957870483398e-03 1.327227830886840820e+00 1.413048267364501953e+00 1.142585277557373047e+00 1.268607378005981445e-02 2.500414848327636719e-05 1.957625150680541992e-03 1.262560486793518066e-03 1.162588596343994141e-04 1.929519772529602051e+00 7.594920396804809570e-01 3.583221435546875000e-01 3.352075815200805664e-03 1.016628146171569824e-01
6.779718399047851562e-02 2.174824476242065430e-04 2.150931954383850098e-01 1.462981462478637695e+00 1.534928083419799805e-01 3.710567951202392578e-03 3.711402416229248047e-03 1.285530686378479004e+00 1.585022687911987305e+00 4.343813657760620117e-02 5.653069019317626953e-01 3.747448325157165527e-01 6.410896778106689453e-03 3.249481320381164551e-03 7.769095897674560547e-02 1.229754686355590820e+00 1.137140393257141113e-02 2.075625658035278320e-01 3.163381814956665039e-01 5.148351192474365234e-06 2.872642874717712402e-02 4.625615477561950684e-02 1.000640392303466797e-01 5.747309923171997070e-01 1.502892374992370605e-01 8.836358785629272461e-02 3.656769990921020508e-01 5.481764674186706543e-06 8.952838182449340820e-01 4.324896335601806641e-01 2.072280645370483398e-02 7.340546846389770508e-01 8.216897845268249512e-01 2.887457609176635742e-01 6.428897380828857422e-03 3.420165181159973145e-01 4.148435592651367188e-02 9.138282537460327148e-01 5.311286449432373047e-02 1.229891180992126465e-02 7.106574177742004395e-01 1.366527795791625977e+00 9.532779455184936523e-02 2.337253093719482422e-01 3.879317641258239746e-02 5.171075463294982910e-05 8.649349212646484375e-03 6.929093599319458008e-02 6.880074739456176758e-03 3.594972491264343262e-01 2.923980355262756348e-03 1.232843279838562012e+00 1.325857400894165039e+00 1.226289391517639160e+00 1.580685377120971680e-03 2.587959170341491699e-05 8.102506399154663086e-05 1.819804310798645020e-03 1.424178481101989746e-05 1.926083207130432129e+00 7.872093915939331055e-01 3.790575861930847168e-01 5.370229482650756836e-03 6.367284059524536133e-02
8.666026592254638672e-02 9.462237358093261719e-07 2.088389396667480469e-01 1.333850622177124023e+00 1.139176487922668457e-01 4.620477557182312012e-05 1.219615340232849121e-03 1.129302024841308594e+00 1.672689437866210938e+00 6.392800807952880859e-02 5.253072381019592285e-01 3.853326439857482910e-01 2.492353320121765137e-03 2.651080489158630371e-03 1.017825007438659668e-01 1.103487014770507812e+00 5.749642848968505859e-03 2.999135255813598633e-01 3.478555679321289062e-01 9.896233677864074707e-06 4.510566592216491699e-03 9.246200323104858398e-03 7.716524600982666016e-02 5.504990816116333008e-01 1.861308217048645020e-01 7.311612367630004883e-02 3.976359963417053223e-01 4.038140177726745605e-04 1.032836198806762695e+00 5.120173096656799316e-01 1.324042677879333496e-02 7.867586612701416016e-01 7.665969729423522949e-01 2.253788709640502930e-01 1.952764391899108887e-02 3.881097435951232910e-01 4.351469874382019043e-02 7.933762073516845703e-01 2.462881803512573242e-02 2.883276343345642090e-02 8.499701619148254395e-01 1.342358350753784180e+00 8.108305931091308594e-02 2.883871197700500488e-01 3.469198942184448242e-02 3.205612301826477051e-05 6.227582693099975586e-03 5.932247638702392578e-02 1.396000385284423828e-02 4.320507645606994629e-01 1.957699656486511230e-03 1.132995843887329102e+00 1.239371299743652344e+00 1.307238101959228516e+00 5.122274160385131836e-07 8.833557367324829102e-04 7.068365812301635742e-05 2.461150288581848145e-03 9.505599737167358398e-04 1.917776226997375488e+00 8.053771853446960449e-01 3.958301544189453125e-01 8.392393589019775391e-03 3.929391503334045410e-02
1.036648750305175781e-01 3.664940595626831055e-05 2.113770246505737305e-01 1.206221699714660645e+00 7.812404632568359375e-02 6.451308727264404297e-04 2.171844244003295898e-04 9.756854772567749023e-01 1.758211135864257812e+00 9.006130695343017578e-02 4.865080118179321289e-01 3.995436429977416992e-01 4.926472902297973633e-04 2.356126904487609863e-03 1.339452266693115234e-01 9.761353135108947754e-01 2.707615494728088379e-03 4.015975594520568848e-01 3.759560585021972656e-01 1.256465911865234375e-04 6.387010216712951660e-06 1.488104462623596191e-04 5.357867479324340820e-02 5.175831317901611328e-01 2.167408466339111328e-01 5.684685707092285156e-02 4.261283874511718750e-01 2.458721399307250977e-03 1.163410186767578125e+00 5.956195592880249023e-01 8.395016193389892578e-03 8.274347186088562012e-01 7.112878561019897461e-01 1.693987846374511719e-01 4.400116205215454102e-02 4.249631166458129883e-01 4.521957039833068848e-02 6.732922792434692383e-01 8.358329534530639648e-03 5.937969684600830078e-02 9.912541508674621582e-01 1.323096990585327148e+00 7.233273983001708984e-02 3.469249606132507324e-01 3.090804815292358398e-02 7.029473781585693359e-04 4.404455423355102539e-03 5.179196596145629883e-02 2.585822343826293945e-02 5.113693475723266602e-01 1.060396432876586914e-03 1.029239296913146973e+00 1.153481721878051758e+00 1.386197924613952637e+00 2.582654356956481934e-03 4.796251654624938965e-03 2.090424299240112305e-03 3.202587366104125977e-03 5.117058753967285156e-03 1.905526757240295410e+00 8.143898248672485352e-01 4.088633656501770020e-01 1.275181770324707031e-02 2.435278892517089844e-02
1.173793077468872070e-01 3.283172845840454102e-04 2.231246232986450195e-01 1.081480503082275391e+00 4.788500070571899414e-02 9.097844362258911133e-03 3.732740879058837891e-06 8.265084624290466309e-01 1.842457294464111328e+00 1.224955916404724121e-01 4.482407569885253906e-01 4.169565439224243164e-01 4.248693585395812988e-06 2.263650298118591309e-03 1.759749650955200195e-01 8.490849733352661133e-01 1.187607645988464355e-03 5.095621943473815918e-01 3.999433517456054688e-01 3.246441483497619629e-04 2.110034227371215820e-03 1.181349158287048340e-03 3.205731511116027832e-02 4.769161939620971680e-01 2.397761344909667969e-01 4.091504216194152832e-02 4.505764842033386230e-01 8.016794919967651367e-03 1.286073684692382812e+00 6.818559169769287109e-01 5.344435572624206543e-03 8.556725382804870605e-01 6.572854518890380859e-01 1.216818690299987793e-01 8.245253562927246094e-02 4.515577554702758789e-01 4.660850763320922852e-02 5.556706786155700684e-01 1.431882381439208984e-03 1.098613142967224121e-01 1.132423877716064453e+00 1.309551477432250977e+00 6.832838058471679688e-02 4.081419706344604492e-01 2.732422947883605957e-02 2.404525876045227051e-03 3.061547875404357910e-03 4.635953903198242188e-02 4.440489411354064941e-02 5.975577235221862793e-01 3.971233963966369629e-04 9.230075478553771973e-01 1.068114042282104492e+00 1.463560581207275391e+00 1.907649636268615723e-02 1.505687832832336426e-02 9.956061840057373047e-03 4.051968455314636230e-03 1.472693681716918945e-02 1.889950752258300781e+00 8.148286342620849609e-01 4.181826710700988770e-01 1.884347200393676758e-02 1.563000679016113281e-02
1.295655965805053711e-01 8.011758327484130859e-04 2.331418395042419434e-01 9.510682225227355957e-01 2.266046404838562012e-02 3.257349133491516113e-02 2.728775143623352051e-05 6.870159506797790527e-01 1.914301753044128418e+00 1.665481328964233398e-01 4.121879339218139648e-01 4.352830052375793457e-01 2.478063106536865234e-04 2.608627080917358398e-03 2.271836400032043457e-01 7.222223877906799316e-01 5.367621779441833496e-04 6.117948293685913086e-01 4.276952743530273438e-01 7.592737674713134766e-04 1.817330718040466309e-02 1.645290851593017578e-02 1.342192292213439941e-02 4.307712316513061523e-01 2.672539949417114258e-01 2.377164363861083984e-02 4.650454521179199219e-01 1.994445919990539551e-02 1.390486717224121094e+00 7.718372344970703125e-01 4.377543926239013672e-03 8.669260740280151367e-01 5.990921258926391602e-01 8.694303035736083984e-02 1.425507068634033203e-01 4.539372920989990234e-01 4.938989877700805664e-02 4.391860961914062500e-01 3.790110349655151367e-05 1.746735572814941406e-01 1.266629338264465332e+00 1.285540342330932617e+00 6.465232372283935547e-02 4.687020182609558105e-01 2.138844132423400879e-02 4.889488220214843750e-03 1.574277877807617188e-03 4.586988687515258789e-02 7.077199220657348633e-02 6.907283067703247070e-01 5.014985799789428711e-05 8.121317625045776367e-01 9.832819104194641113e-01 1.542959213256835938e+00 5.960679054260253906e-02 3.087151050567626953e-02 2.615252137184143066e-02 4.947856068611145020e-03 3.064581751823425293e-02 1.861732721328735352e+00 7.905852198600769043e-01 4.182503223419189453e-01 2.412885427474975586e-02 1.042082905769348145e-02
1.867932081222534180e-01 3.259629011154174805e-09 6.253486871719360352e-02 6.540532708168029785e-01 1.044012606143951416e-06 1.174092292785644531e-02 3.804564476013183594e-03 6.166701316833496094e-01 1.718968033790588379e+00 3.232114315032958984e-01 4.244300127029418945e-01 4.274906516075134277e-01 3.857380151748657227e-02 1.835733652114868164e-02 2.566393017768859863e-01 5.723514556884765625e-01 1.022964715957641602e-03 4.893090724945068359e-01 6.353340148925781250e-01 4.476433992385864258e-02 1.555562019348144531e-02 1.931959390640258789e-02 1.344159245491027832e-04 3.857360482215881348e-01 6.295515298843383789e-01 2.592802047729492188e-06 3.485593795776367188e-01 5.472284555435180664e-02 1.264243364334106445e+00 9.302442073822021484e-01 6.170356273651123047e-02 7.773835659027099609e-01 3.896869421005249023e-01 1.444474458694458008e-01 4.103012084960937500e-01 2.071721553802490234e-01 9.151262044906616211e-02 2.630755305290222168e-01 7.509052753448486328e-03 6.543225049972534180e-02 1.317917346954345703e+00 9.478051066398620605e-01 1.221582293510437012e-02 4.765715599060058594e-01 1.734197139739990234e-04 1.558282971382141113e-02 4.577934741973876953e-03 1.308665275573730469e-01 8.718574047088623047e-02 7.953510284423828125e-01 8.705258369445800781e-05 6.299160718917846680e-01 9.238343238830566406e-01 1.657537698745727539e+00 9.662210941314697266e-02 3.376603126525878906e-05 2.283391356468200684e-02 6.694197654724121094e-03 3.112381696701049805e-02 1.628543496131896973e+00 4.491983056068420410e-01 2.925140857696533203e-01 4.755705595016479492e-04 3.045469522476196289e-03
1.432211995124816895e-01 3.365278244018554688e-04 2.539485692977905273e-02 5.048595070838928223e-01 6.154805421829223633e-03 7.932186126708984375e-04 7.215738296508789062e-03 5.708187222480773926e-01 1.623273849487304688e+00 4.224222302436828613e-01 3.810818195343017578e-01 3.912634849548339844e-01 1.561188101768493652e-01 4.427009820938110352e-02 3.777621984481811523e-01 4.866182804107666016e-01 1.065045595169067383e-03 4.123327136039733887e-01 7.159492969512939453e-01 9.241616725921630859e-02 8.809775114059448242e-03 2.103137969970703125e-02 1.183319091796875000e-02 2.645233273506164551e-01 8.113383650779724121e-01 5.095750093460083008e-03 2.160710096359252930e-01 8.644866943359375000e-02 1.160159468650817871e+00 9.688125252723693848e-01 1.536000370979309082e-01 6.574470400810241699e-01 2.767376303672790527e-01 1.467881202697753906e-01 5.810039639472961426e-01 8.081489801406860352e-02 1.443248987197875977e-01 1.948130130767822266e-01 2.450540661811828613e-02 4.056024551391601562e-02 1.348476171493530273e+00 8.521921038627624512e-01 6.098270416259765625e-03 4.222680926322937012e-01 6.728321313858032227e-04 1.299604773521423340e-02 6.139254570007324219e-02 1.637906432151794434e-01 8.916151523590087891e-02 9.039764404296875000e-01 2.948254346847534180e-03 5.075616836547851562e-01 8.528748750686645508e-01 1.676680803298950195e+00 1.866844296455383301e-01 4.740580916404724121e-04 2.834147214889526367e-02 1.094600558280944824e-02 3.803181648254394531e-02 1.371132373809814453e+00 2.482838630676269531e-01 1.792948842048645020e-01 5.516037344932556152e-04 4.431247711181640625e-03
8.300375938415527344e-02 2.629697322845458984e-03 1.605635881423950195e-02 4.353632926940917969e-01 3.022843599319458008e-02 1.027807593345642090e-04 9.078472852706909180e-03 5.566525459289550781e-01 1.519829988479614258e+00 4.752438068389892578e-01 3.487678766250610352e-01 3.696825504302978516e-01 2.946127653121948242e-01 8.191138505935668945e-02 5.156555771827697754e-01 4.401167631149291992e-01 1.848086714744567871e-03 3.291602134704589844e-01 7.274784445762634277e-01 1.054463982582092285e-01 2.539053559303283691e-03 1.549613475799560547e-02 4.318735003471374512e-02 1.551359891891479492e-01 8.765181303024291992e-01 2.044102549552917480e-02 1.120879650115966797e-01 1.097029447555541992e-01 1.023379325866699219e+00 9.656127691268920898e-01 2.528461217880249023e-01 5.335827469825744629e-01 1.977630853652954102e-01 1.396446824073791504e-01 6.837962865829467773e-01 2.097603678703308105e-02 1.823085546493530273e-01 1.620714068412780762e-01 4.644805192947387695e-02 3.351986408233642578e-02 1.345098495483398438e+00 8.194684982299804688e-01 6.072878837585449219e-03 3.495985865592956543e-01 5.325734615325927734e-03 4.896104335784912109e-03 1.629213690757751465e-01 1.812473535537719727e-01 8.884763717651367188e-02 9.842658042907714844e-01 1.160401105880737305e-02 4.261754751205444336e-01 8.133233785629272461e-01 1.634402513504028320e+00 2.820278406143188477e-01 2.780377864837646484e-03 3.649151325225830078e-02 1.670965552330017090e-02 4.098761081695556641e-02 1.151629686355590820e+00 1.243014931678771973e-01 1.010653376579284668e-01 7.165580987930297852e-03 1.202994585037231445e-02
