,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label,x-tsne,y-tsne,x-bin,y-bin
14,-0.04405976,-1.2554991,0.46711254,1.3128461,1.0755183,-1.4386951,0.7407139,-0.19280107,-0.617943,-0.017390093,1.4200294,4.0,-11.275556,-19.973234,-11,-19
15,-0.0076790815,-1.2883146,0.4120301,1.3077583,1.1494931,-1.5441434,0.78020215,-0.2866493,-0.5660249,-0.010993985,0.56733733,4.0,-12.837364,-18.043144,-12,-18
16,0.029829554,-1.3023428,0.3681305,1.3059121,1.174378,-1.5588162,0.78271323,0.062657416,-0.3241926,0.046181414,0.1277223,4.0,-13.665203,-17.02603,-13,-17
17,0.066484876,-1.2775574,0.3369206,1.3100872,1.1747569,-1.5580785,0.751554,0.2353736,-0.23209915,0.105932444,-0.081043,4.0,-14.14357,-16.646576,-14,-16
18,0.10065641,-1.2355003,0.31022707,1.3175998,1.1641902,-1.5636896,0.6988471,0.26672322,-0.20191891,0.09145481,-0.16470549,4.0,-14.288504,-16.309048,-14,-16
19,0.13167195,-1.1977617,0.28439263,1.3211236,1.1499115,-1.5775275,0.6406056,0.20526429,-0.2124554,0.055391498,-0.1832807,4.0,-14.09176,-16.065088,-14,-16
20,0.15929101,-1.168596,0.2573963,1.3218899,1.1355414,-1.5857049,0.57970095,0.15025643,-0.23220523,0.036849324,-0.17109112,4.0,-13.839218,-15.877391,-13,-15
21,0.18340689,-1.1471969,0.22876282,1.3212142,1.1226948,-1.5914898,0.5176152,0.099098355,-0.25521022,0.025682997,-0.1465154,4.0,-13.494133,-16.228083,-13,-16
22,0.20399676,-1.1353257,0.19850156,1.3180885,1.1119294,-1.6042582,0.45580637,0.022261953,-0.27494228,-0.010450908,-0.1190182,4.0,-13.1801605,-16.198046,-13,-16
23,0.22108522,-1.1360738,0.16690166,1.3102593,1.1032699,-1.6220539,0.39451414,-0.0700991,-0.29039273,-0.064657085,-0.09320262,4.0,-12.9580555,-15.830734,-12,-15
24,0.23470107,-1.1510549,0.1343366,1.2961576,1.0964986,-1.643032,0.3337166,-0.16860946,-0.3003075,-0.1309643,-0.07095319,4.0,-12.527139,-15.88661,-12,-15
25,0.24486768,-1.1807196,0.10123933,1.2747668,1.0913116,-1.6658034,0.273201,-0.26703125,-0.3043846,-0.2047162,-0.052727878,4.0,-12.140814,-15.682049,-12,-15
26,0.25159284,-1.224749,0.06804738,1.2454962,1.0874001,-1.6893554,0.21267365,-0.36126724,-0.30279806,-0.2823848,-0.038294174,4.0,-11.6936655,-15.519472,-11,-15
27,0.25486758,-1.2823272,0.035175182,1.2080747,1.0844867,-1.712974,0.15182781,-0.44874823,-0.29598862,-0.3613464,-0.027134793,4.0,-11.213606,-15.350542,-11,-15
28,0.2546649,-1.3523343,0.0029982775,1.1624682,1.0823382,-1.7361706,0.090384774,-0.527963,-0.28452978,-0.43967238,-0.018660886,4.0,-10.765613,-15.152057,-10,-15
29,0.25094402,-1.4334784,-0.028153334,1.1088164,1.0807662,-1.7586206,0.028115708,-0.5981125,-0.26904705,-0.51595294,-0.012315583,4.0,-10.307058,-14.935209,-10,-14
30,0.24365397,-1.5243834,-0.057997357,1.0473856,1.0796237,-1.7801123,-0.03514885,-0.65886956,-0.25017366,-0.58915657,-0.0076170038,4.0,-9.866135,-14.702767,-9,-14
31,0.23273419,-1.623647,-0.0862993,0.9785356,1.0787978,-1.8005109,-0.09951671,-0.7102077,-0.22852348,-0.65852493,-0.0041694157,4.0,-9.458794,-14.437858,-9,-14
32,0.2181199,-1.7298766,-0.112869896,0.90269494,1.0782033,-1.8197303,-0.16503572,-0.7522882,-0.20467895,-0.72349423,-0.0016588534,4.0,-9.096392,-14.148681,-9,-14
33,0.19974637,-1.841712,-0.13756283,0.82034343,1.0777767,-1.8377137,-0.2316978,-0.7853843,-0.17918417,-0.7836406,0.00015774542,4.0,-8.76065,-13.861449,-8,-13
34,0.17754942,-1.9578389,-0.1602716,0.7319999,1.0774715,-1.8544202,-0.29944363,-0.80983424,-0.15254384,-0.8386411,0.001465141,3.0,-8.428028,-13.624408,-8,-13
35,0.15313433,-1.9875035,-0.16313347,0.657179,1.07724,-1.6875895,-0.30796516,0.372151,0.3416077,-0.52437913,0.0021102661,4.0,-7.8332705,-9.125506,-7,-9
36,0.12538514,-2.0018523,-0.16686232,0.59234905,1.0770742,-1.8008308,-0.4188413,-0.6010672,-0.17387164,-0.64594674,0.003072478,4.0,-8.5569105,-12.87457,-8,-12
37,0.09248247,-2.0953338,-0.18897597,0.5152653,1.0769671,-1.8361832,-0.48890197,-0.690287,-0.14220637,-0.7598703,0.0036450988,2.0,-8.298541,-12.769508,-8,-12
38,0.056552734,-2.1589415,-0.20826004,0.4497911,1.0768821,-1.7220342,-0.523709,-0.20177883,-0.09966816,-0.42358074,0.0037000754,4.0,-8.194955,-11.510553,-8,-11
39,0.01740643,-2.2073956,-0.22717105,0.3920132,1.0768225,-1.7909298,-0.60369134,-0.4853841,-0.13216197,-0.61114013,0.004219676,3.0,-8.335271,-12.060248,-8,-12
40,-0.023809893,-2.1897151,-0.22856008,0.34036285,1.0767773,-1.6203667,-0.59521246,0.6826399,0.35999018,-0.30662206,0.004146355,3.0,-8.616628,-8.645179,-8,-8
41,-0.06476477,-2.0078535,-0.19204265,0.3140855,1.0767353,-1.4870483,-0.5959776,1.716899,0.86405975,-0.12330254,0.0042691436,4.0,-9.709368,-7.232768,-9,-7
42,-0.109332584,-1.8320241,-0.15546478,0.28434268,1.0767175,-1.6451977,-0.72079694,0.6050935,0.3626663,-0.37266347,0.0047169654,4.0,-8.857177,-8.656351,-8,-8
43,-0.16077068,-1.814675,-0.15733811,0.2331676,1.0767215,-1.7766411,-0.8386921,-0.40873635,-0.14619853,-0.53519714,0.0048548523,3.0,-8.834814,-11.319376,-8,-11
44,-0.21540616,-1.7883676,-0.15964688,0.18762465,1.0767174,-1.612982,-0.83224267,0.7217713,0.34987518,-0.26514953,0.0045726015,4.0,-9.304478,-8.444075,-9,-8
45,-0.2732666,-1.7553115,-0.16235933,0.14646867,1.0767144,-1.753364,-0.95289606,-0.31473216,-0.15547572,-0.45016316,0.004809989,3.0,-9.183614,-10.913352,-9,-10
46,-0.3343796,-1.7167273,-0.1652891,0.1086513,1.0767093,-1.594375,-0.94599456,0.7924954,0.3428516,-0.20167835,0.004585511,4.0,-9.68852,-8.332823,-9,-8
47,-0.39875475,-1.6736487,-0.1684788,0.0737173,1.0767075,-1.7390311,-1.0680842,-0.2510385,-0.16100712,-0.3940684,0.0048283827,3.0,-9.504245,-10.617514,-9,-10
48,-0.4664286,-1.6271428,-0.17174861,0.040710248,1.0767046,-1.5844154,-1.0615987,0.83510435,0.33945736,-0.16529895,0.0046202117,4.0,-10.069898,-8.262879,-10,-8
49,-0.53738856,-1.5774171,-0.17519557,0.009734351,1.076688,-1.729904,-1.1839238,-0.20451903,-0.16438349,-0.35440198,0.00447464,2.0,-9.802582,-10.363707,-9,-10
50,-0.61220974,-1.5571376,-0.19207773,-0.014246228,1.0766659,-1.5928591,-1.1970428,0.4374582,-0.01441387,-0.031615306,0.004461436,3.0,-10.290483,-9.0327635,-10,-9
51,-0.6874687,-1.416213,-0.18371706,-0.014949732,1.0766495,-1.4705676,-1.2001317,1.4132624,0.4985482,0.09323431,0.004602263,4.0,-10.808307,-7.3607545,-10,-7
52,-0.76642156,-1.2842938,-0.17482428,-0.021621445,1.0765305,-1.6356739,-1.3256832,0.31962886,0.000684319,-0.14592761,0.0022027104,2.0,-10.541983,-9.180146,-10,-9
53,-0.84943044,-1.1895071,-0.18027702,-0.02391505,1.076399,-1.5013452,-1.3437328,0.91283935,0.120963305,0.17674287,0.0037681428,3.0,-10.870722,-8.051061,-10,-8
54,-0.9333952,-0.9849323,-0.16115926,-0.0077517955,1.0763654,-1.4095837,-1.3597448,1.7916914,0.645837,0.20913339,0.004745673,5.0,-11.448583,-6.641947,-11,-6
55,-1.0181953,-0.64057356,-0.102846794,0.018125815,1.0763808,-1.27739,-1.3743092,2.7874837,1.151065,0.36335686,0.005091051,0.0,-11.909969,-6.12648,-11,-6
56,-1.0994142,-0.26655036,-0.05078015,0.059166152,1.0760709,-0.94658375,-1.2256398,2.1885393,0.48121285,0.49634528,-0.0025231,5.0,-12.325563,-5.5554595,-12,-5
57,-1.1717409,0.050261665,-0.038003102,0.11238563,1.0754504,-0.61037904,-1.0463513,2.0269978,0.122980095,0.61706376,-0.0021083103,5.0,-12.715606,-4.970885,-12,-4
58,-1.2314608,0.32981077,-0.058799647,0.18593071,1.0749322,-0.32631022,-0.8118781,1.6860148,-0.40349233,0.8701948,-0.0018578441,5.0,-13.200857,-4.1245017,-13,-4
59,-1.2797813,0.56326926,-0.11816297,0.28698504,1.0722874,-0.09999087,-0.66228825,1.4172319,-0.886279,1.153778,-0.0556305,5.0,-13.584582,-3.3088424,-13,-3
60,-1.3218085,0.7662999,-0.21124962,0.420263,1.0618763,0.049943898,-0.5770615,1.2731763,-1.2917458,1.4869593,-0.1988382,0.0,-13.806836,-2.7313766,-13,-2
61,-1.3601959,0.8737622,-0.337763,0.5577601,1.0415258,-0.13696465,-0.5210885,0.1330806,-1.7672457,1.2316644,-0.30994204,5.0,-14.333203,-1.517399,-14,-1
62,-1.3948743,0.9753357,-0.46693662,0.69791335,1.011364,0.021260422,-0.45224795,1.1940875,-1.3625638,1.5366293,-0.45146123,5.0,-13.897506,-2.3285658,-13,-2
63,-1.4274458,1.1330887,-0.5966346,0.868093,0.9701522,0.018051326,-0.44685867,0.88640374,-1.7795784,1.8088666,-0.59238863,0.0,-13.991943,-1.8566328,-13,-1
64,-1.4584615,1.1848929,-0.760129,1.0393202,0.91921926,-0.16789387,-0.39079526,-0.2303372,-2.2512825,1.5578798,-0.69827306,0.0,-14.505564,-0.7418742,-14,0
65,-1.4857215,1.11523,-0.94845366,1.1898897,0.8599243,-0.26318523,-0.31644732,-0.74272776,-2.4324071,1.4116641,-0.8062951,5.0,-14.582389,-0.3673304,-14,0
66,-1.5073391,1.064042,-1.1221651,1.327518,0.792169,-0.20924744,-0.1852982,-0.03071987,-1.8636705,1.2697923,-0.9115603,5.0,-14.235208,-0.39816946,-14,0
67,-1.5173178,1.0303919,-1.2556615,1.412131,0.71880865,-0.33151022,0.07824938,-0.37195772,-1.3903229,0.5106696,-0.95600235,5.0,-14.1158285,0.7108276,-14,0
68,-1.513414,0.9698485,-1.3579352,1.4385254,0.6413307,-0.3561348,0.30304068,-0.42773813,-1.0384284,0.117282644,-1.0161415,5.0,-14.027195,1.5136827,-14,1
69,-1.4976684,0.8974239,-1.4403065,1.4339411,0.5587487,-0.3676617,0.5007867,-0.58395934,-0.8615605,-0.12854621,-1.0837836,5.0,-13.956305,2.1250303,-13,2
70,-1.4706019,0.79849595,-1.5098614,1.404091,0.4709076,-0.37951285,0.7005943,-0.78469443,-0.7013645,-0.3693557,-1.1507502,5.0,-13.869616,2.7235105,-13,2
71,-1.432094,0.6714442,-1.5661016,1.3492169,0.3777952,-0.38678855,0.9024357,-0.9614292,-0.5115951,-0.6096125,-1.2187575,5.0,-13.786478,3.3592036,-13,3
72,-1.3821568,0.5187034,-1.6070881,1.269341,0.27925557,-0.39509678,1.1017714,-1.1293648,-0.3003873,-0.8499698,-1.2897037,5.0,-13.703774,4.0287247,-13,4
73,-1.3210391,0.34203383,-1.6309978,1.1643932,0.17498736,-0.40812382,1.2948099,-1.2823454,-0.06268505,-1.0915208,-1.365402,5.0,-13.607996,4.832132,-13,4
74,-1.2492263,0.14377898,-1.6357534,1.034213,0.064547494,-0.4306006,1.4768821,-1.41787,0.20306255,-1.3350388,-1.4476594,5.0,-13.476047,5.7252564,-13,5
75,-1.1675049,-0.07262919,-1.6191888,0.87850356,-0.052644067,-0.46530822,1.6422249,-1.5243487,0.4976488,-1.5822858,-1.5381799,5.0,-13.262088,6.763432,-13,6
76,-1.077002,-0.3031917,-1.5792513,0.6968873,-0.17731515,-0.5190287,1.7845643,-1.6077048,0.8175794,-1.8327066,-1.6391456,5.0,-12.912108,7.9249244,-12,7
77,-0.9792205,-0.54421973,-1.5138655,0.48909235,-0.3103859,-0.59869045,1.8967414,-1.6644241,1.1667718,-2.085037,-1.741411,5.0,-12.38231,9.11721,-12,9
78,-0.8760469,-0.7909129,-1.4206579,0.25498605,-0.45291913,-0.70532334,1.9743931,-1.6797249,1.5481452,-2.3384445,-1.741411,5.0,-11.736784,10.16547,-11,10
79,-0.7694606,-1.0351868,-1.2971449,-0.005600988,-0.60579425,-0.8337098,2.0106826,-1.6254548,1.963274,-2.419334,-1.741411,5.0,-11.094213,10.903009,-11,10
80,-0.6650049,-1.2584025,-1.1411198,-0.29491898,-0.7738631,-0.99092865,1.9058251,-1.4044491,2.4026096,-2.419334,-1.741411,2.0,-10.38169,11.511503,-10,11
81,-0.5669949,-1.422535,-0.964676,-0.58012664,-0.95551246,-0.9185003,1.7936184,-0.83859587,2.49778,-2.419334,-1.741411,3.0,-9.526406,11.867212,-9,11
82,-0.47576946,-1.4847515,-0.76396006,-0.8501655,-1.1308879,-0.9300615,1.6622114,-0.032799195,3.0407057,-2.419334,-1.741411,2.0,-6.256677,10.979574,-6,10
83,-0.3919786,-1.4528009,-0.54333824,-1.1061143,-1.2858096,-0.82886916,1.5379872,0.42049202,3.0203433,-2.2521503,-1.741411,2.0,-5.6369314,10.996183,-5,10
84,-0.31442598,-1.3513885,-0.3235067,-1.3273456,-1.4206767,-0.70063055,1.4421694,0.89887655,3.0202296,-1.9259428,-1.5900023,2.0,-4.8554425,10.983123,-4,10
85,-0.24171558,-1.180943,-0.10426646,-1.5152167,-1.5355347,-0.55683994,1.3670332,1.3466944,3.0050948,-1.6108708,-1.334845,2.0,-4.003125,10.880791,-4,10
86,-0.17289159,-0.9485743,0.112238266,-1.6707895,-1.6294217,-0.3968651,1.2986239,1.748933,2.9460258,-1.3108845,-0.95286757,0.0,-3.2445104,10.701351,-3,10
87,-0.10924263,-0.7144237,0.30268264,-1.794752,-1.6783191,-0.2898743,1.1969985,1.3415064,2.3250208,-0.99407125,-0.35025117,0.0,-2.1974158,10.300795,-2,10
88,-0.050067738,-0.538905,0.44841853,-1.8854698,-1.6925622,-0.18588647,1.1376733,0.968842,1.7707816,-0.673197,-0.036292415,2.0,-0.90043795,9.424624,0,9
89,0.0067810826,-0.36453515,0.5730634,-1.94816,-1.6860487,-0.041499272,1.1111629,1.331399,1.769586,-0.45663568,0.21189274,0.0,-0.55971617,9.043628,0,9
90,0.060748544,-0.20036672,0.6792701,-1.9917215,-1.659901,-0.018435461,1.0370086,0.8332236,1.2867647,-0.30554542,0.4652827,0.0,0.18090485,8.340661,0,8
91,0.11079124,-0.073716246,0.763205,-2.0241675,-1.613993,0.023041053,0.9720893,0.82755303,1.1840007,-0.24266274,0.7166582,0.0,0.42763335,7.9533887,0,7
92,0.15656197,0.046119876,0.84021413,-2.0545893,-1.5483617,0.018745033,0.8866463,0.7418199,1.1047448,-0.26648477,0.96910924,0.0,0.5955736,7.546784,0,7
93,0.19716364,0.15565997,0.9138049,-2.090374,-1.462992,-0.006572229,0.79012996,0.6893628,1.0940999,-0.3455765,1.2208664,0.0,0.6831066,7.1756206,0,7
94,0.2319954,0.25778943,0.9879825,-2.1363304,-1.3579597,-0.049066067,0.6836251,0.6423891,1.120132,-0.4618257,1.4713838,4.0,0.7089356,6.8750324,0,6
95,0.26348528,0.31785193,1.040522,-2.1707625,-1.2441286,0.02463935,0.67388356,0.12579755,0.5262652,-0.12509638,1.4461566,4.0,1.2424042,5.262731,1,5
96,0.29492655,0.3237182,1.0561718,-2.170824,-1.135502,0.119885296,0.68124706,-0.084629625,0.15051462,0.19884084,1.3385248,4.0,1.5160524,4.7715354,1,4
97,0.32739988,0.34551957,1.0596604,-2.1385968,-1.0377182,0.26516438,0.70969903,0.33930576,0.20618728,0.49560684,1.1692417,0.0,1.9417627,4.9335,1,4
98,0.35696062,0.40603283,1.0760429,-2.1060193,-0.9415246,0.15912503,0.5793168,0.43326998,0.48889005,0.20581345,1.2973896,4.0,1.7567598,4.776353,1,4
99,0.3831621,0.45869085,1.0895071,-2.071569,-0.8466641,0.24985762,0.59128,0.23600717,0.1304472,0.53124183,1.1356734,0.0,2.1797628,4.435883,2,4
100,0.4060079,0.5059499,1.1012219,-2.0357816,-0.75364584,0.14484997,0.46172088,0.35876507,0.44193086,0.23183608,1.2498739,4.0,1.9841976,4.2533975,1,4
101,0.42554057,0.5487158,1.111483,-1.9986062,-0.66237295,0.23586887,0.47434893,0.17788765,0.0932219,0.5575995,1.0915245,0.0,2.4250426,3.9132128,2,3
102,0.44175053,0.58660305,1.1202898,-1.9602579,-0.5730657,0.13114838,0.3453829,0.2911984,0.4027392,0.2546789,1.1992426,0.0,2.2551289,3.7305102,2,3
103,0.45069984,0.632322,1.148159,-1.9510895,-0.47366136,0.0346113,0.21873675,0.2832362,0.59433323,-0.0029820227,1.3493816,4.0,2.0762336,3.4475808,2,3
104,0.45615792,0.63779664,1.1610106,-1.9374965,-0.37308243,0.09692297,0.22277354,-0.24667653,0.009161958,0.33907464,1.2297046,4.0,2.7777853,2.7349553,2,2
105,0.46208075,0.62922823,1.1539811,-1.8941637,-0.2842048,0.20010434,0.23472144,0.09432417,0.07107751,0.5687888,1.0505242,0.0,2.9487906,2.7683809,2,2
106,0.46487278,0.65580565,1.1607362,-1.8533155,-0.1984544,0.1108096,0.11326607,0.22312108,0.37099558,0.2915143,1.1494131,4.0,2.9455047,2.6167843,2,2
107,0.46385455,0.6702923,1.1665305,-1.8159873,-0.11462714,0.14596482,0.1003557,-0.0657437,0.046681214,0.5008451,1.0017424,4.0,3.286147,2.1909816,3,2
108,0.46217132,0.6821734,1.162888,-1.7606192,-0.04318398,0.20669466,0.08971547,0.18773033,0.12252054,0.6383334,0.8330678,0.0,3.3077374,2.0965664,3,2
109,0.45667544,0.7077364,1.1679584,-1.7114823,0.026213607,0.11046848,-0.033007797,0.11623278,0.2754648,0.38119546,0.9491171,4.0,3.5645027,1.8015238,3,1
110,0.44697416,0.7168352,1.1719253,-1.6687096,0.09525358,0.13353896,-0.05869324,-0.031390406,0.0940061,0.51586854,0.8242389,0.0,3.6766198,1.5391535,3,1
111,0.43364736,0.7270261,1.1789498,-1.6295782,0.16268359,0.07887764,-0.16014549,0.12927586,0.35522828,0.31146222,0.90772164,0.0,3.8668308,1.3332269,3,1
112,0.41448885,0.7472765,1.2004443,-1.6102506,0.23797502,0.016278196,-0.26431572,0.07957163,0.45839396,0.13629432,1.0250623,4.0,4.122733,1.0356159,4,1
113,0.39124492,0.72208756,1.2089019,-1.5930436,0.31488007,0.0045374925,-0.30337477,-0.4544179,0.02937899,0.26940897,0.94915336,4.0,4.6992908,0.3199287,4,0
114,0.36600107,0.668597,1.2030978,-1.5651013,0.38519248,0.035866182,-0.3348445,-0.30741566,0.07860304,0.3429929,0.8566822,4.0,4.5599694,0.17196885,4,0
115,0.3387946,0.6324171,1.2001505,-1.5306513,0.4483759,0.05461834,-0.3723442,-0.21919107,0.10646331,0.3943561,0.7670218,0.0,4.5121493,-0.03866245,4,0
116,0.3083853,0.6004571,1.1994807,-1.4968886,0.50965387,0.029519882,-0.44732267,-0.25214556,0.13789542,0.32990274,0.8078407,0.0,4.6683855,-0.27648684,4,0
117,0.27391213,0.56407046,1.2005056,-1.4682585,0.57374,0.014530282,-0.51527894,-0.27929896,0.1504878,0.295744,0.8387697,0.0,4.79234,-0.48621204,4,0
118,0.23575106,0.5239714,1.2018696,-1.4418309,0.6397895,0.008161478,-0.57695,-0.29817924,0.14927702,0.2874176,0.8580063,4.0,4.881385,-0.6870222,4,0
119,0.19437943,0.47971737,1.202548,-1.4156288,0.7040488,0.002046276,-0.6281044,-0.33057228,0.13519512,0.2912176,0.7931386,2.0,4.931482,-0.8888146,4,0
120,0.1512412,0.4494549,1.1994047,-1.3742589,0.7696382,0.1084009,-0.6394116,-0.11349959,0.04746328,0.5789626,0.8917459,0.0,4.7742333,-1.2334902,4,-1
121,0.10599937,0.4500961,1.1997265,-1.3210071,0.83830345,0.10069241,-0.70254093,0.037266195,0.19478779,0.5213852,0.87197727,0.0,4.76254,-1.4265934,4,-1
122,0.057006676,0.4497634,1.203057,-1.2727623,0.9061272,0.07572815,-0.7703132,-0.075590454,0.1604512,0.48079076,0.87014925,0.0,4.841178,-1.5293852,4,-1
123,0.004453808,0.4375529,1.2044618,-1.2270702,0.9727328,0.06553802,-0.82786286,-0.123284794,0.14326638,0.47237659,0.8408894,0.0,4.866744,-1.6630874,4,-1
124,-0.05116811,0.4216193,1.2049152,-1.1809478,1.0363106,0.06610211,-0.87828875,-0.1266619,0.13464269,0.4891035,0.7928212,0.0,4.8465834,-1.8188317,4,-1
125,-0.109235436,0.4072466,1.2048682,-1.1320187,1.0915715,0.0686373,-0.9029515,-0.104072794,0.12983508,0.52901554,0.51729137,5.0,4.743867,-2.2075095,4,-2
126,-0.16666053,0.42217755,1.2044419,-1.063976,1.1172218,0.1783348,-0.87117684,0.26934445,0.12478338,0.85286045,0.18313183,0.0,3.4558098,-7.39384,3,-7
127,-0.2246673,0.44126576,1.1952661,-0.97750896,1.1236544,0.15030648,-0.9209033,-0.050740715,-0.10079359,0.88341385,0.011306851,0.0,3.2476053,-7.487298,3,-7
128,-0.28535393,0.43825912,1.175761,-0.88548017,1.120005,0.1661742,-0.9637479,-0.027193623,-0.14667314,0.9602835,-0.09387921,5.0,3.0383139,-7.566736,3,-7
129,-0.34712833,0.47365618,1.1569308,-0.77285624,1.1051353,0.28214383,-0.96056944,0.46505848,-0.08309037,1.2793657,-0.2763912,0.0,2.3980312,-7.763009,2,-7
130,-0.41112748,0.49360052,1.1241845,-0.6448597,1.0789689,0.20702662,-1.0397931,-0.23520069,-0.5118639,1.2553886,-0.38240963,5.0,2.2564402,-7.5074897,2,-7
131,-0.4773046,0.5231732,1.0858452,-0.50188136,1.0386008,0.3413781,-1.0399197,0.5947839,-0.23080617,1.5676571,-0.63920105,5.0,1.5816263,-7.6883445,1,-7
132,-0.54432786,0.6072507,1.0453978,-0.32460046,0.9782052,0.40032104,-1.0700239,0.4965171,-0.56644857,1.9144796,-0.8940663,0.0,1.0905888,-7.3424554,1,-7
133,-0.61501914,0.6149376,0.97344226,-0.13568579,0.89826804,0.2720854,-1.1646475,-0.43190905,-1.0587333,1.7908447,-1.138131,5.0,0.7854425,-6.9348035,0,-6
134,-0.68722343,0.6776842,0.89795566,0.050551586,0.79262716,0.80806684,-1.1114337,1.3212405,-0.68046093,1.8209085,-1.5792487,5.0,-1.6263418,-5.7540126,-1,-5
135,-0.7558897,0.87998354,0.81050014,0.24425362,0.65494394,1.0984477,-0.94229114,1.3920594,-1.3377565,2.0348322,-1.741411,5.0,-2.3939893,-5.190224,-2,-5
136,-0.80077535,1.1035521,0.6750798,0.47182682,0.5229606,1.2869878,-0.40637913,1.5293828,-1.9507551,2.419075,-1.5828631,5.0,-3.523824,-4.365368,-3,-4
137,-0.82115775,1.3292704,0.494833,0.7430641,0.4042576,1.3335305,-0.099825226,1.433384,-2.5138068,2.4945905,-1.4536171,0.0,-4.0926456,-3.9199624,-4,-3
138,-0.82733786,1.4755409,0.27614257,1.0293533,0.29435778,1.1112642,0.12232666,0.4811732,-2.967115,2.4945905,-1.3560691,0.0,-5.066627,-3.1932478,-5,-3
139,-0.82243145,1.475865,0.023099324,1.2965385,0.18952698,0.8883165,0.29185966,-0.522949,-3.4165852,2.4945905,-1.3218815,0.0,-6.015706,-2.3916185,-6,-2
140,-0.80185235,1.2164952,-0.252185,1.4748834,0.09010881,0.3025672,0.6785054,-2.9138763,-3.5171752,1.0737971,-1.2174182,4.0,-8.783385,0.073647454,-8,0
141,-0.7610516,0.7681007,-0.5068559,1.5379155,-0.003367446,0.094136894,0.98999995,-3.0418818,-2.8770657,0.29922467,-1.173455,5.0,-9.241113,0.60573024,-9,0
142,-0.7045044,0.33397406,-0.71177006,1.541858,-0.09698767,0.0096380785,1.2361413,-2.761676,-2.2510283,-0.096845604,-1.2177142,5.0,-9.738943,1.2780433,-9,1
143,-0.63537335,-0.043142386,-0.8703617,1.5147979,-0.1957556,-0.026942482,1.4417361,-2.341621,-1.6522921,-0.3485438,-1.2993654,5.0,-10.120635,2.1063836,-10,2
144,-0.5549178,-0.36101446,-0.9835678,1.4613235,-0.30163628,-0.06795806,1.6343262,-1.9666929,-1.0580424,-0.6042829,-1.3984032,5.0,-10.536111,3.3302808,-10,3
145,-0.46390703,-0.6260191,-1.0516542,1.3811115,-0.41578928,-0.118229575,1.8123586,-1.6314863,-0.46635848,-0.8620526,-1.5100946,5.0,-10.891827,5.136292,-10,5
146,-0.36325076,-0.8431312,-1.0747833,1.2739772,-0.539072,-0.17890127,1.9730297,-1.3208163,0.12321925,-1.1218609,-1.6311432,5.0,-10.911821,6.690695,-10,6
