-9.465054422616958618e-02 7.916803471744060516e-03 1.204615831375122070e+00 1.326742529869079590e+00 -2.710009515285491943e-01 -2.299272775650024414e+00 1.252622008323669434e-01 -1.906467601656913757e-02 1.325761526823043823e-01 3.868399187922477722e-02 4.467120394110679626e-03
-9.672056883573532104e-02 -5.466116964817047119e-02 1.184025287628173828e+00 1.326669096946716309e+00 -2.609685957431793213e-01 -2.345696926116943359e+00 5.109414830803871155e-02 -8.567262887954711914e-01 -4.080022871494293213e-01 3.559099510312080383e-02 2.609664201736450195e-01
-1.031357124447822571e-01 -1.808119416236877441e-01 1.141885757446289062e+00 1.326329946517944336e+00 -2.310709953308105469e-01 -2.325214385986328125e+00 -2.715518325567245483e-02 -8.729679584503173828e-01 -4.342626333236694336e-01 3.351377695798873901e-02 5.119606852531433105e-01
-1.140051186084747314e-01 -3.107526004314422607e-01 1.097321033477783203e+00 1.325868964195251465e+00 -1.815974861383438110e-01 -2.306553125381469727e+00 -1.055379286408424377e-01 -9.079408049583435059e-01 -4.716670215129852295e-01 3.306420519948005676e-02 7.610542774200439453e-01
-1.293371915817260742e-01 -4.457713365554809570e-01 1.050028562545776367e+00 1.325405836105346680e+00 -1.127003282308578491e-01 -2.288509607315063477e+00 -1.840246766805648804e-01 -9.413938522338867188e-01 -5.059066414833068848e-01 3.337544947862625122e-02 1.008158087730407715e+00
-1.491313129663467407e-01 -5.858563780784606934e-01 1.000230789184570312e+00 1.324994325637817383e+00 -2.453496493399143219e-02 -2.271673202514648438e+00 -2.623980939388275146e-01 -9.761548638343811035e-01 -5.374755263328552246e-01 3.400186076760292053e-02 1.253282070159912109e+00
-1.733725070953369141e-01 -7.312630414962768555e-01 9.481658935546875000e-01 1.324632644653320312e+00 8.274447917938232422e-02 -2.256486654281616211e+00 -3.402791619300842285e-01 -1.012940049171447754e+00 -5.654633641242980957e-01 3.435870260000228882e-02 1.496448636054992676e+00
-1.928919851779937744e-01 -8.668221235275268555e-01 8.915105462074279785e-01 1.323888778686523438e+00 2.026399821043014526e-01 -2.053898811340332031e+00 -8.556318283081054688e-02 -8.492368459701538086e-01 -6.587756276130676270e-01 2.765900641679763794e-02 1.571935057640075684e+00
-1.977684199810028076e-01 -9.760271310806274414e-01 8.301544785499572754e-01 1.322703480720520020e+00 3.282581865787506104e-01 -1.872304081916809082e+00 1.588191092014312744e-01 -6.613914966583251953e-01 -6.869038939476013184e-01 2.555252611637115479e-02 1.649772763252258301e+00
-1.898049563169479370e-01 -1.060880184173583984e+00 7.674298286437988281e-01 1.321436285972595215e+00 4.576766788959503174e-01 -1.730930924415588379e+00 3.642241656780242920e-01 -5.183548927307128906e-01 -6.951074600219726562e-01 2.577088214457035065e-02 1.669372439384460449e+00
