-4.242829084396362305e-01 -6.105047464370727539e-01 5.926602482795715332e-01 1.276325225830078125e+00 -2.824139297008514404e-01 -2.642211914062500000e+00 7.095404714345932007e-02 1.081810798496007919e-03 9.910627454519271851e-02 1.868684589862823486e-02 3.618403524160385132e-02
-4.264538288116455078e-01 -6.081153154373168945e-01 5.930974483489990234e-01 1.275859713554382324e+00 -2.731879949569702148e-01 -2.616424798965454102e+00 -2.831404097378253937e-03 4.545832797884941101e-02 1.080987304449081421e-01 7.316465955227613449e-03 2.839565873146057129e-01
-4.330313205718994141e-01 -6.008505821228027344e-01 5.940091609954833984e-01 1.274816513061523438e+00 -2.455757409334182739e-01 -2.588888645172119141e+00 -7.673341780900955200e-02 9.014403820037841797e-02 1.111248582601547241e-01 4.052609205245971680e-03 5.296183824539184570e-01
-4.440178275108337402e-01 -5.889828205108642578e-01 5.950216054916381836e-01 1.273674845695495605e+00 -1.997294723987579346e-01 -2.561431884765625000e+00 -1.506167501211166382e-01 1.298449039459228516e-01 1.109136193990707397e-01 4.512940533459186554e-03 7.732908129692077637e-01
-4.594067037105560303e-01 -5.736438632011413574e-01 5.958166718482971191e-01 1.272640585899353027e+00 -1.357943713665008545e-01 -2.535585880279541016e+00 -2.243084460496902466e-01 1.547668427228927612e-01 1.065403744578361511e-01 6.383008789271116257e-03 1.015047311782836914e+00
-4.791815578937530518e-01 -5.562397241592407227e-01 5.961906909942626953e-01 1.271783232688903809e+00 -5.391279980540275574e-02 -2.511763572692871094e+00 -2.975795567035675049e-01 1.679697334766387939e-01 1.011018753051757812e-01 8.619148284196853638e-03 1.254898667335510254e+00
-5.033067464828491211e-01 -5.380001068115234375e-01 5.961261987686157227e-01 1.271110653877258301e+00 4.577374458312988281e-02 -2.478874921798706055e+00 -3.553740382194519043e-01 1.961239427328109741e-01 9.595185518264770508e-02 9.521517902612686157e-03 1.485019326210021973e+00
-5.207158327102661133e-01 -4.877081513404846191e-01 5.955603718757629395e-01 1.269666671752929688e+00 1.559676080942153931e-01 -2.217732667922973633e+00 -9.103154391050338745e-02 7.082324624061584473e-01 8.969588577747344971e-02 -3.730378579348325729e-03 1.548567533493041992e+00
-5.231844782829284668e-01 -4.091854989528656006e-01 5.944815874099731445e-01 1.261996746063232422e+00 2.721028923988342285e-01 -2.069498300552368164e+00 1.440706849098205566e-01 7.309605479240417480e-01 8.373376727104187012e-02 -1.399923861026763916e-01 1.644257068634033203e+00
-5.127033591270446777e-01 -3.351420462131500244e-01 5.932075977325439453e-01 1.242568373680114746e+00 3.947146534919738770e-01 -1.968456506729125977e+00 3.419360220432281494e-01 6.316994428634643555e-01 8.419746160507202148e-02 -2.842781245708465576e-01 1.722339868545532227e+00
